epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
394,1835.5,1.03105,1.83805,0.71367,1.08834,0.79252,0.63636,0.72614,0.48683,0.871,0.56818,0.69007,0.48036,1.14805,2.02887,0.88009,1.31489,0.000390572,0.000390572,0.000390572
395,1840.2,1.06072,1.90212,0.73528,1.10107,0.78804,0.65625,0.73039,0.48339,0.76762,0.63812,0.69996,0.48338,1.17987,1.97497,0.8881,1.34018,0.000388739,0.000388739,0.000388739
396,1844.88,1.02204,1.83734,0.6926,1.07127,0.82964,0.62216,0.72631,0.48771,0.83741,0.59943,0.69676,0.48682,1.16641,1.96076,0.8628,1.33496,0.000386906,0.000386906,0.000386906
397,1849.21,1.02323,1.78397,0.71057,1.09516,0.73765,0.65909,0.72189,0.4886,0.85509,0.58523,0.70156,0.48364,1.16922,1.94215,0.88314,1.33085,0.000385073,0.000385073,0.000385073
398,1853.65,1.05202,1.87194,0.72427,1.10663,0.77736,0.6249,0.71159,0.47873,0.85318,0.57782,0.69295,0.47129,1.19507,1.9435,0.898,1.35202,0.000383239,0.000383239,0.000383239
399,1858.28,1.02366,1.83928,0.69918,1.07685,0.80311,0.625,0.72544,0.48386,0.87714,0.56789,0.69747,0.48645,1.16946,1.97683,0.86186,1.33768,0.000381406,0.000381406,0.000381406
400,1862.78,1.01517,1.79434,0.71599,1.08885,0.84813,0.59943,0.72843,0.47814,0.83462,0.58807,0.69813,0.48969,1.19724,1.95996,0.8686,1.33472,0.000379573,0.000379573,0.000379573
401,1867.66,1.0517,1.85513,0.71456,1.07911,0.78683,0.65015,0.7256,0.48043,0.76418,0.63636,0.69323,0.48094,1.183,1.94287,0.87342,1.32572,0.00037774,0.00037774,0.00037774
402,1872.16,1.04666,1.82804,0.72143,1.09314,0.86486,0.57386,0.70758,0.48197,0.89058,0.57102,0.68972,0.4795,1.16886,2.02808,0.91821,1.32768,0.000375907,0.000375907,0.000375907
403,1876.8,1.04773,1.87942,0.72001,1.0941,0.77228,0.62216,0.71067,0.4843,0.8372,0.59375,0.69127,0.47936,1.15989,1.94949,0.8859,1.31894,0.000374074,0.000374074,0.000374074
404,1881.51,1.06131,1.88359,0.72166,1.08688,0.85747,0.58523,0.71271,0.48654,0.86206,0.58239,0.6897,0.47627,1.18126,2.01485,0.89811,1.34447,0.000372241,0.000372241,0.000372241
405,1886,1.00155,1.77202,0.69535,1.07843,0.78723,0.63067,0.70862,0.48073,0.86349,0.56818,0.68334,0.47199,1.16773,2.04871,0.90649,1.33903,0.000370407,0.000370407,0.000370407
406,1890.46,1.04265,1.8556,0.71405,1.08953,0.8911,0.55791,0.70209,0.47411,0.90768,0.55398,0.68234,0.4751,1.16813,2.07233,0.90638,1.34625,0.000368574,0.000368574,0.000368574
407,1894.91,1.01658,1.89082,0.70808,1.09797,0.78558,0.61409,0.71207,0.48327,0.90671,0.5625,0.68982,0.4778,1.158,1.98771,0.87032,1.32445,0.000366741,0.000366741,0.000366741
408,1899.55,1.0452,1.90073,0.70102,1.07039,0.85322,0.57799,0.70334,0.47932,0.86172,0.5625,0.68898,0.47346,1.14556,2.07122,0.90382,1.32299,0.000364908,0.000364908,0.000364908
409,1904.16,1.03231,1.85516,0.71613,1.09161,0.85329,0.56818,0.70005,0.47118,0.87162,0.55933,0.6805,0.46401,1.18412,2.08838,0.92871,1.34779,0.000363075,0.000363075,0.000363075
410,1908.66,1.01382,1.82407,0.70358,1.07546,0.80885,0.62216,0.71646,0.47939,0.86422,0.58523,0.68722,0.47717,1.1715,1.96203,0.86752,1.32882,0.000361242,0.000361242,0.000361242
411,1913.1,0.99696,1.74201,0.69244,1.08093,0.82147,0.61364,0.71545,0.48663,0.82826,0.61364,0.69396,0.47654,1.16514,1.96111,0.86508,1.33259,0.000359409,0.000359409,0.000359409
412,1918.04,1.02771,1.91394,0.69877,1.07455,0.75435,0.64205,0.71472,0.48184,0.75086,0.64213,0.69604,0.48661,1.15399,2.01649,0.86398,1.32245,0.000357575,0.000357575,0.000357575
413,1922.71,1.02135,1.81516,0.69994,1.08342,0.80107,0.61932,0.71396,0.48569,0.80183,0.61364,0.6948,0.47988,1.15836,1.97953,0.86093,1.31959,0.000355742,0.000355742,0.000355742
414,1927.13,0.98893,1.77658,0.70132,1.09607,0.77725,0.63442,0.7035,0.48618,0.8285,0.59014,0.69157,0.48257,1.15424,1.97628,0.88651,1.32271,0.000353909,0.000353909,0.000353909
415,1931.72,1.01897,1.83007,0.70134,1.0913,0.81052,0.61364,0.70197,0.48191,0.80511,0.60227,0.68474,0.48096,1.16327,1.96799,0.89717,1.32926,0.000352076,0.000352076,0.000352076
416,1936.44,1.03254,1.86312,0.70578,1.09121,0.88397,0.57102,0.70538,0.47658,0.87517,0.56534,0.6874,0.46942,1.17565,1.95411,0.8862,1.34852,0.000350243,0.000350243,0.000350243
417,1941.32,1.04323,1.91437,0.70152,1.07185,0.82411,0.59375,0.70066,0.47984,0.81788,0.58807,0.67925,0.48025,1.17001,1.96874,0.88656,1.335,0.00034841,0.00034841,0.00034841
418,1946.01,1.063,1.96419,0.70931,1.08443,0.83194,0.6108,0.71207,0.48136,0.83924,0.58807,0.68709,0.47715,1.16545,1.97451,0.87647,1.33618,0.000346576,0.000346576,0.000346576
419,1950.93,1.0562,1.94926,0.70907,1.08456,0.8159,0.63068,0.71802,0.48644,0.84936,0.59375,0.69707,0.48015,1.15724,1.9405,0.86567,1.32218,0.000344743,0.000344743,0.000344743
420,1955.45,0.98635,1.79665,0.67824,1.06485,0.81323,0.625,0.71502,0.48127,0.83426,0.59659,0.69052,0.47627,1.14702,1.9384,0.87314,1.31137,0.00034291,0.00034291,0.00034291
421,1959.92,0.99089,1.79168,0.67975,1.06278,0.82143,0.6273,0.70715,0.48349,0.81431,0.60227,0.6908,0.47775,1.16977,1.94538,0.88605,1.3333,0.000341077,0.000341077,0.000341077
422,1964.46,0.99558,1.75552,0.68656,1.07259,0.85887,0.60795,0.71509,0.48247,0.85866,0.58682,0.69724,0.48329,1.16334,1.94277,0.87388,1.33055,0.000339244,0.000339244,0.000339244
423,1968.99,0.99477,1.78827,0.69365,1.08135,0.86184,0.60252,0.71106,0.48661,0.85391,0.59781,0.69346,0.48788,1.14173,1.95049,0.89522,1.30964,0.000337411,0.000337411,0.000337411
424,1973.74,1.03118,1.83504,0.6965,1.0742,0.87317,0.58677,0.70753,0.48488,0.87058,0.5767,0.68028,0.47758,1.15149,1.95605,0.91603,1.31561,0.000335578,0.000335578,0.000335578
425,1978.55,1.02179,1.83566,0.69457,1.06663,0.81045,0.63162,0.7168,0.48783,0.85907,0.59091,0.6927,0.48119,1.14699,1.93556,0.87942,1.31125,0.000333744,0.000333744,0.000333744
426,1983.12,0.97426,1.69607,0.68344,1.07837,0.83409,0.61932,0.71444,0.48433,0.82891,0.60227,0.68685,0.48135,1.16617,1.92209,0.87662,1.31628,0.000331911,0.000331911,0.000331911
427,1987.46,0.94949,1.64891,0.6687,1.07172,0.80129,0.625,0.71722,0.48543,0.80786,0.60511,0.68974,0.4827,1.16228,1.92147,0.875,1.31823,0.000330078,0.000330078,0.000330078
428,1992.19,1.04282,1.87506,0.69844,1.0766,0.75102,0.65982,0.72112,0.48324,0.82759,0.58637,0.68774,0.47478,1.16868,1.98646,0.88708,1.33166,0.000328245,0.000328245,0.000328245
429,1997.04,1.032,1.81294,0.70361,1.07417,0.82826,0.6392,0.74145,0.48955,0.80732,0.61897,0.70376,0.47225,1.17617,1.93545,0.87736,1.34745,0.000326412,0.000326412,0.000326412
430,2001.37,1.01151,1.79411,0.70875,1.09861,0.7921,0.62216,0.71966,0.48488,0.88418,0.56388,0.69262,0.47487,1.16775,1.96188,0.88632,1.32152,0.000324579,0.000324579,0.000324579
431,2006.04,1.03087,1.86453,0.71142,1.07847,0.82528,0.6108,0.71517,0.48439,0.87363,0.56534,0.68797,0.47838,1.16442,2.02067,0.8916,1.32472,0.000322745,0.000322745,0.000322745
432,2010.59,1.0375,1.88477,0.7117,1.09485,0.82611,0.62086,0.71888,0.48832,0.83719,0.60511,0.70701,0.48738,1.17143,1.98419,0.87139,1.319,0.000320912,0.000320912,0.000320912
433,2015.48,1.07083,1.92506,0.71545,1.09409,0.77629,0.67037,0.7306,0.48896,0.8588,0.58239,0.69962,0.48024,1.16307,1.94719,0.86361,1.32056,0.000319079,0.000319079,0.000319079
434,2020.36,1.01383,1.82611,0.69063,1.07697,0.87175,0.59091,0.71831,0.48375,0.86446,0.58807,0.69572,0.48204,1.16264,1.99047,0.88803,1.32055,0.000317246,0.000317246,0.000317246
435,2025.06,1.01625,1.83671,0.69089,1.0647,0.87381,0.58523,0.71377,0.48609,0.86937,0.58239,0.68903,0.48358,1.15507,1.98501,0.9015,1.31745,0.000315413,0.000315413,0.000315413
436,2029.53,1.00986,1.79187,0.69605,1.08269,0.76712,0.63068,0.71063,0.48531,0.87766,0.55966,0.68334,0.47901,1.15655,1.9954,0.901,1.31674,0.00031358,0.00031358,0.00031358
437,2034.15,1.01045,1.84389,0.6807,1.07305,0.81787,0.60795,0.71453,0.48891,0.84393,0.57386,0.69494,0.48424,1.1407,1.98646,0.87554,1.31369,0.000311747,0.000311747,0.000311747
438,2039.27,0.98935,1.79958,0.68059,1.07401,0.80117,0.6392,0.72324,0.49012,0.83293,0.59659,0.7026,0.49689,1.17798,1.9482,0.87833,1.32086,0.000309913,0.000309913,0.000309913
439,2044.11,1.0134,1.81026,0.68119,1.06242,0.7909,0.6392,0.71147,0.49239,0.89378,0.57372,0.70468,0.49103,1.15432,1.9467,0.86785,1.32447,0.00030808,0.00030808,0.00030808
440,2048.57,0.96796,1.75334,0.66938,1.06373,0.81182,0.6128,0.71303,0.49036,0.8126,0.6108,0.69553,0.4862,1.15336,1.99474,0.87052,1.32642,0.000306247,0.000306247,0.000306247
441,2053.12,1.00412,1.77992,0.68169,1.0681,0.87287,0.59375,0.72214,0.48513,0.88361,0.58239,0.69669,0.4762,1.15814,1.9634,0.89272,1.3309,0.000304414,0.000304414,0.000304414
442,2057.67,0.97499,1.74065,0.66994,1.05893,0.85963,0.59151,0.72314,0.48389,0.84929,0.57386,0.69408,0.48599,1.15181,1.95092,0.89253,1.31328,0.000302581,0.000302581,0.000302581
443,2062.16,0.98508,1.76169,0.68082,1.0673,0.77863,0.64952,0.72916,0.49319,0.8722,0.56227,0.69934,0.48833,1.15359,1.92254,0.89577,1.31652,0.000300748,0.000300748,0.000300748
444,2066.78,0.95552,1.70573,0.66739,1.0711,0.78369,0.62784,0.7214,0.4845,0.84701,0.57102,0.68813,0.47864,1.19566,1.89475,0.90879,1.33452,0.000298915,0.000298915,0.000298915
445,2071.35,1.0039,1.79035,0.685,1.06279,0.83768,0.60795,0.72129,0.48027,0.83526,0.58523,0.69032,0.47488,1.17929,1.90584,0.87785,1.34544,0.000297081,0.000297081,0.000297081
446,2075.91,0.98423,1.7352,0.6756,1.06382,0.8553,0.60453,0.72767,0.49649,0.84289,0.60511,0.70491,0.48914,1.12945,1.97458,0.85702,1.31521,0.000295248,0.000295248,0.000295248
447,2080.46,0.96842,1.71698,0.67953,1.06716,0.8549,0.625,0.72758,0.49371,0.83514,0.6108,0.70362,0.48313,1.13429,1.96153,0.86723,1.30663,0.000293415,0.000293415,0.000293415
448,2084.95,0.98735,1.80558,0.67296,1.06517,0.86618,0.58523,0.71871,0.48843,0.85356,0.5767,0.6913,0.48105,1.18895,1.97492,0.88357,1.33393,0.000291582,0.000291582,0.000291582
449,2089.36,1.0086,1.85015,0.69325,1.07563,0.86789,0.58239,0.70945,0.47976,0.85942,0.5767,0.68338,0.47188,1.18647,2.00379,0.90682,1.34129,0.000289749,0.000289749,0.000289749
450,2094.02,0.98949,1.77792,0.68546,1.0767,0.80312,0.63738,0.7272,0.48817,0.80612,0.61364,0.69228,0.48104,1.16991,1.9833,0.86774,1.33295,0.000287916,0.000287916,0.000287916
451,2098.6,1.01882,1.86458,0.69678,1.07494,0.77941,0.64489,0.72297,0.48668,0.79798,0.625,0.70101,0.48802,1.14706,1.96565,0.89004,1.31639,0.000286083,0.000286083,0.000286083
452,2103.22,0.98026,1.77462,0.67622,1.05746,0.85336,0.59519,0.71438,0.48804,0.8492,0.59193,0.68875,0.47731,1.14392,1.91331,0.87833,1.31608,0.000284249,0.000284249,0.000284249
453,2107.78,0.99713,1.78852,0.67929,1.06098,0.77128,0.63352,0.71452,0.48313,0.81763,0.59659,0.6912,0.47625,1.15191,1.95055,0.87591,1.32087,0.000282416,0.000282416,0.000282416
454,2112.26,1.0176,1.82794,0.6839,1.06593,0.71132,0.6733,0.70746,0.47663,0.79777,0.59398,0.68946,0.47757,1.17658,1.94746,0.88647,1.33575,0.000280583,0.000280583,0.000280583
455,2116.91,1.03693,1.88996,0.68818,1.06623,0.77087,0.625,0.70849,0.48453,0.8059,0.58977,0.67915,0.47579,1.17277,1.93744,0.90376,1.32413,0.00027875,0.00027875,0.00027875
456,2121.57,1.06902,1.95248,0.70621,1.08749,0.75378,0.63068,0.70951,0.48342,0.8701,0.56534,0.68697,0.47808,1.13644,2.02144,0.92688,1.31347,0.000276917,0.000276917,0.000276917
457,2126.19,0.99408,1.77262,0.67902,1.07256,0.82531,0.60795,0.7126,0.48324,0.84864,0.58239,0.68705,0.46654,1.13837,1.97503,0.92161,1.31099,0.000275084,0.000275084,0.000275084
458,2131.07,1.00467,1.77076,0.67635,1.05213,0.80271,0.625,0.71304,0.48332,0.82325,0.59943,0.6929,0.47945,1.13282,1.95493,0.89686,1.3045,0.00027325,0.00027325,0.00027325
459,2135.85,0.99252,1.77341,0.66618,1.06305,0.85743,0.57102,0.70034,0.48002,0.8521,0.56818,0.68729,0.47313,1.13882,1.99975,0.91486,1.31407,0.000271417,0.000271417,0.000271417
460,2140.44,1.0219,1.78196,0.68133,1.06116,0.85393,0.58239,0.69687,0.47721,0.8437,0.56742,0.67495,0.47765,1.15074,2.02851,0.89741,1.3332,0.000269584,0.000269584,0.000269584
461,2145.01,0.98538,1.76635,0.66768,1.06796,0.82348,0.59639,0.7085,0.47592,0.74903,0.63068,0.69683,0.48526,1.18026,1.95763,0.87235,1.32607,0.000267751,0.000267751,0.000267751
462,2149.69,0.97733,1.7646,0.6663,1.05955,0.82791,0.59659,0.71297,0.48829,0.8359,0.58807,0.69427,0.49107,1.14383,1.95246,0.87227,1.30218,0.000265918,0.000265918,0.000265918
463,2154.46,0.99948,1.79368,0.67484,1.06299,0.78484,0.62784,0.70995,0.4925,0.81734,0.61018,0.69065,0.48844,1.12884,1.95788,0.87171,1.30001,0.000264085,0.000264085,0.000264085
464,2159.09,0.98938,1.8118,0.66706,1.05304,0.8305,0.59375,0.70945,0.48246,0.83949,0.59375,0.69313,0.47863,1.13573,1.91573,0.86948,1.30814,0.000262252,0.000262252,0.000262252
465,2163.79,0.99611,1.77769,0.68005,1.063,0.84001,0.59664,0.7144,0.4826,0.84927,0.59225,0.69752,0.4828,1.13,1.91216,0.87265,1.30153,0.000260418,0.000260418,0.000260418
466,2168.41,1.00931,1.81168,0.66607,1.05322,0.84532,0.6055,0.71457,0.48045,0.83913,0.59091,0.69652,0.48,1.13563,1.95475,0.88495,1.31139,0.000258585,0.000258585,0.000258585
467,2173.01,1.03542,1.85184,0.68692,1.05937,0.83562,0.6108,0.72036,0.48449,0.81935,0.60511,0.69382,0.48197,1.14525,1.94978,0.88405,1.31715,0.000256752,0.000256752,0.000256752
468,2177.44,0.94625,1.67707,0.6559,1.05226,0.82106,0.58239,0.70826,0.48333,0.8736,0.54261,0.68597,0.48092,1.1525,1.96249,0.87535,1.32813,0.000254919,0.000254919,0.000254919
469,2181.91,0.98065,1.71566,0.6702,1.04833,0.74444,0.64489,0.71629,0.48639,0.83434,0.57386,0.68962,0.47814,1.15495,1.95164,0.86836,1.33822,0.000253086,0.000253086,0.000253086
470,2186.44,1.00293,1.74391,0.68176,1.07045,0.83586,0.61932,0.71567,0.48246,0.82059,0.60511,0.69148,0.48257,1.16344,1.98947,0.87925,1.33779,0.000251253,0.000251253,0.000251253
471,2191.16,0.97463,1.75656,0.66013,1.05591,0.85239,0.59659,0.70772,0.48527,0.85711,0.57955,0.69133,0.48832,1.15216,1.95252,0.88512,1.31772,0.00024942,0.00024942,0.00024942
472,2195.81,0.97214,1.78322,0.67306,1.06264,0.81827,0.614,0.72116,0.49356,0.841,0.5767,0.69744,0.48765,1.12687,1.91489,0.88052,1.31309,0.000247586,0.000247586,0.000247586
473,2200.69,0.98933,1.83727,0.66375,1.05517,0.82795,0.60511,0.71509,0.49475,0.87019,0.5767,0.69913,0.48451,1.13444,1.8986,0.86977,1.31076,0.000245753,0.000245753,0.000245753
474,2205.4,0.96896,1.74052,0.65415,1.03587,0.70911,0.68182,0.71652,0.49563,0.87182,0.56818,0.70084,0.48701,1.13398,1.91375,0.85516,1.30333,0.00024392,0.00024392,0.00024392
475,2210.12,0.97468,1.77405,0.6643,1.06211,0.83571,0.58523,0.71557,0.4927,0.88299,0.56818,0.70321,0.48934,1.14025,1.94272,0.86274,1.30172,0.000242087,0.000242087,0.000242087
476,2214.74,0.98068,1.76683,0.67165,1.05622,0.81329,0.63111,0.72885,0.49854,0.82287,0.59659,0.70149,0.48812,1.1292,1.96374,0.86897,1.30381,0.000240254,0.000240254,0.000240254
477,2219.17,0.97072,1.72142,0.66416,1.06622,0.86253,0.60511,0.72621,0.49537,0.8641,0.59611,0.70537,0.48877,1.15125,1.9682,0.87352,1.31262,0.000238421,0.000238421,0.000238421
478,2223.73,1.00127,1.79122,0.67093,1.06195,0.79276,0.61648,0.71315,0.48336,0.85538,0.57386,0.69993,0.47909,1.15053,1.96404,0.89301,1.32517,0.000236587,0.000236587,0.000236587
479,2228.3,0.96033,1.73232,0.65703,1.04924,0.79623,0.61932,0.71585,0.47844,0.76291,0.61248,0.69556,0.46955,1.14895,1.96521,0.89645,1.31993,0.000234754,0.000234754,0.000234754
480,2232.71,0.99837,1.76726,0.68845,1.0748,0.77456,0.625,0.70286,0.48991,0.87366,0.55009,0.68739,0.48171,1.12291,1.97979,0.89097,1.30603,0.000232921,0.000232921,0.000232921
481,2237.53,0.99908,1.80007,0.67321,1.05618,0.76668,0.63636,0.70904,0.48604,0.83068,0.58239,0.69167,0.48406,1.14151,1.964,0.88737,1.3173,0.000231088,0.000231088,0.000231088
482,2242.17,0.96845,1.73457,0.6677,1.05488,0.76195,0.64562,0.71129,0.47931,0.80163,0.59699,0.69007,0.48523,1.14956,1.95353,0.88826,1.31454,0.000229255,0.000229255,0.000229255
483,2246.81,0.96645,1.73347,0.65877,1.0564,0.76872,0.64773,0.71115,0.48152,0.77312,0.63893,0.68934,0.48152,1.14424,1.96454,0.89295,1.315,0.000227422,0.000227422,0.000227422
484,2251.2,0.95583,1.71353,0.65744,1.05124,0.79221,0.6392,0.71399,0.49113,0.77891,0.62784,0.69283,0.48338,1.13286,1.95575,0.87813,1.30845,0.000225589,0.000225589,0.000225589
485,2255.98,0.98276,1.77664,0.67005,1.05897,0.76917,0.65318,0.72498,0.49344,0.85766,0.57955,0.6984,0.49171,1.11019,1.98937,0.85711,1.30228,0.000223755,0.000223755,0.000223755
486,2260.68,0.94761,1.67211,0.64218,1.03418,0.7928,0.65057,0.72796,0.50224,0.78231,0.63298,0.70635,0.49148,1.10729,1.97341,0.84076,1.29455,0.000221922,0.000221922,0.000221922
487,2265.47,0.96514,1.73497,0.65805,1.05325,0.79688,0.63636,0.73235,0.50307,0.80415,0.6108,0.70764,0.49326,1.13555,1.96514,0.84655,1.29995,0.000220089,0.000220089,0.000220089
488,2270.61,1.02824,1.84504,0.68171,1.05437,0.7871,0.65341,0.73351,0.49807,0.83379,0.61364,0.71106,0.49525,1.1333,1.9841,0.861,1.30551,0.000218256,0.000218256,0.000218256
489,2275.28,0.95909,1.73814,0.64935,1.04001,0.77166,0.65341,0.72521,0.49294,0.83378,0.59851,0.7028,0.49207,1.13717,1.97805,0.87381,1.31341,0.000216423,0.000216423,0.000216423
490,2279.73,0.968,1.72916,0.66437,1.06824,0.76145,0.63477,0.71842,0.49211,0.86861,0.55966,0.69352,0.48823,1.14658,2.03308,0.89149,1.32826,0.00021459,0.00021459,0.00021459
491,2284.44,0.9707,1.76572,0.65144,1.04319,0.80428,0.60707,0.71831,0.48791,0.87421,0.55966,0.68971,0.4833,1.13623,2.04756,0.8886,1.32604,0.000212757,0.000212757,0.000212757
492,2288.93,0.9526,1.68498,0.65593,1.05815,0.8026,0.62784,0.70989,0.48596,0.80328,0.59163,0.69207,0.48434,1.13741,2.00842,0.89558,1.32839,0.000210923,0.000210923,0.000210923
493,2293.61,0.95748,1.70452,0.65639,1.05785,0.81091,0.61364,0.70189,0.48406,0.79111,0.59943,0.68518,0.48246,1.13135,2.01728,0.9298,1.33023,0.00020909,0.00020909,0.00020909
494,2298.3,0.95223,1.71476,0.64936,1.04023,0.80045,0.60397,0.70414,0.48847,0.89458,0.55114,0.68558,0.48094,1.12186,1.94545,0.93128,1.30953,0.000207257,0.000207257,0.000207257
495,2302.84,0.95435,1.66263,0.6594,1.05441,0.80337,0.6108,0.71445,0.48893,0.82488,0.58239,0.69207,0.48308,1.12366,1.96796,0.90516,1.30532,0.000205424,0.000205424,0.000205424
496,2307.6,0.98155,1.7376,0.66646,1.05379,0.77101,0.64205,0.72436,0.50092,0.75299,0.63219,0.70079,0.49459,1.10713,1.94349,0.86806,1.30019,0.000203591,0.000203591,0.000203591
497,2312.34,0.9562,1.75299,0.66349,1.0592,0.75778,0.6577,0.72171,0.49893,0.78069,0.62784,0.70278,0.4907,1.1026,1.96151,0.86437,1.2963,0.000201758,0.000201758,0.000201758
498,2316.72,0.93268,1.64078,0.64275,1.03459,0.77235,0.625,0.7085,0.49216,0.86882,0.56445,0.69296,0.48981,1.12267,2.01893,0.88212,1.31185,0.000199924,0.000199924,0.000199924
499,2321.15,0.98846,1.76504,0.6682,1.04885,0.81434,0.59811,0.7064,0.49135,0.89142,0.5483,0.68722,0.48719,1.12803,2.02435,0.89048,1.31564,0.000198091,0.000198091,0.000198091
500,2325.59,0.93787,1.69467,0.65669,1.05545,0.88756,0.56061,0.70491,0.48429,0.88765,0.55682,0.67845,0.48219,1.1388,2.03631,0.92783,1.32086,0.000196258,0.000196258,0.000196258
501,2330.12,0.92669,1.65822,0.63595,1.03555,0.78234,0.61364,0.70564,0.48814,0.87483,0.55594,0.6819,0.48611,1.11729,2.03874,0.90323,1.31138,0.000194425,0.000194425,0.000194425
502,2334.79,1.00241,1.78942,0.65943,1.05093,0.75141,0.63636,0.70937,0.4898,0.70961,0.64205,0.69213,0.49014,1.11905,1.9656,0.88856,1.3056,0.000192592,0.000192592,0.000192592
503,2339.45,0.96613,1.70045,0.6515,1.0481,0.73216,0.66477,0.71438,0.49333,0.74869,0.63636,0.69222,0.48645,1.11273,1.97061,0.88009,1.30621,0.000190759,0.000190759,0.000190759
504,2344.1,0.94532,1.69054,0.64179,1.03771,0.74894,0.6875,0.72024,0.49258,0.74876,0.66193,0.70087,0.49277,1.11415,1.99821,0.88572,1.30779,0.000188926,0.000188926,0.000188926
505,2348.81,0.96555,1.73222,0.65579,1.04295,0.74839,0.68466,0.73131,0.49739,0.79429,0.62216,0.71168,0.49681,1.11218,1.97689,0.85865,1.30924,0.000187092,0.000187092,0.000187092
506,2353.25,0.92258,1.61949,0.64742,1.04723,0.73961,0.67783,0.72976,0.49837,0.83678,0.58259,0.70364,0.49426,1.12557,1.94442,0.86019,1.30915,0.000185259,0.000185259,0.000185259
507,2357.89,0.94397,1.69187,0.64878,1.03117,0.7892,0.61932,0.71195,0.4893,0.88042,0.56534,0.69232,0.48715,1.13744,1.94375,0.89219,1.31352,0.000183426,0.000183426,0.000183426
508,2362.24,0.95149,1.63898,0.65597,1.04844,0.79001,0.6392,0.71703,0.49183,0.90411,0.56251,0.69889,0.49076,1.14069,1.95468,0.87981,1.31036,0.000181593,0.000181593,0.000181593
509,2366.76,0.95348,1.72065,0.64916,1.03869,0.79362,0.61648,0.71021,0.49073,0.91121,0.55114,0.69683,0.49114,1.12663,2.0031,0.88954,1.29309,0.00017976,0.00017976,0.00017976
510,2371.2,0.91088,1.61324,0.63299,1.04261,0.7615,0.63068,0.71227,0.48622,0.86393,0.55917,0.69157,0.48182,1.13377,1.9812,0.89373,1.30388,0.000177927,0.000177927,0.000177927
511,2375.72,0.93264,1.70205,0.64585,1.03813,0.79754,0.625,0.71186,0.48417,0.77584,0.60964,0.68844,0.48368,1.14876,1.97039,0.90638,1.32491,0.000176094,0.000176094,0.000176094
512,2380.09,0.94399,1.71028,0.64292,1.05143,0.80576,0.61364,0.71186,0.48149,0.85742,0.56376,0.68464,0.47963,1.14728,1.93392,0.89579,1.32541,0.00017426,0.00017426,0.00017426
513,2384.48,0.93427,1.67092,0.64977,1.05006,0.8011,0.62216,0.71502,0.48611,0.77841,0.60511,0.69138,0.48226,1.16068,1.93177,0.89654,1.34604,0.000172427,0.000172427,0.000172427
514,2389,0.919,1.65579,0.64363,1.04363,0.80328,0.63352,0.71739,0.49081,0.78457,0.625,0.70234,0.49141,1.14421,1.89634,0.85412,1.32418,0.000170594,0.000170594,0.000170594
515,2393.41,0.94381,1.70736,0.65368,1.05025,0.73441,0.66774,0.71813,0.49165,0.83197,0.59375,0.69996,0.49089,1.13994,1.92012,0.86542,1.3079,0.000168761,0.000168761,0.000168761
516,2397.89,0.93147,1.63856,0.65219,1.05526,0.73268,0.66477,0.72315,0.49651,0.82645,0.57955,0.69949,0.48798,1.1472,1.95993,0.86794,1.3177,0.000166928,0.000166928,0.000166928
517,2402.47,0.94653,1.73735,0.65533,1.05087,0.79285,0.63068,0.72304,0.49247,0.85264,0.57955,0.70144,0.4865,1.14198,1.96375,0.88244,1.31685,0.000165095,0.000165095,0.000165095
518,2407.42,0.9592,1.77814,0.65454,1.04888,0.83056,0.61273,0.72072,0.48989,0.85253,0.57955,0.70334,0.49008,1.12348,1.93948,0.87951,1.29542,0.000163261,0.000163261,0.000163261
519,2411.96,0.94543,1.69535,0.65301,1.05134,0.73167,0.67393,0.72008,0.48877,0.86051,0.57835,0.70272,0.49307,1.11063,1.93357,0.86763,1.2864,0.000161428,0.000161428,0.000161428
520,2416.77,0.97434,1.77904,0.66538,1.05179,0.82007,0.59943,0.70642,0.4901,0.8553,0.55966,0.68931,0.4876,1.12233,1.96308,0.89439,1.29161,0.000159595,0.000159595,0.000159595
521,2421.44,0.98525,1.78745,0.66349,1.04747,0.87676,0.55966,0.70412,0.48852,0.88275,0.5561,0.67579,0.47933,1.12619,1.97366,0.91648,1.30181,0.000157762,0.000157762,0.000157762
522,2425.96,0.96303,1.77676,0.66205,1.05518,0.74988,0.64205,0.70428,0.4847,0.73023,0.62216,0.68369,0.48519,1.13872,2.04089,0.89469,1.31963,0.000155929,0.000155929,0.000155929
523,2430.64,0.96542,1.75553,0.65431,1.04924,0.75641,0.62634,0.70242,0.49084,0.85099,0.55682,0.68827,0.48699,1.12342,1.98047,0.89042,1.31135,0.000154096,0.000154096,0.000154096
524,2435.49,0.99732,1.82851,0.66254,1.0437,0.76284,0.65341,0.7163,0.49201,0.75845,0.63068,0.69661,0.48729,1.11362,1.92857,0.8752,1.29768,0.000152263,0.000152263,0.000152263
525,2440.06,0.92898,1.68109,0.62371,1.01995,0.75269,0.63984,0.70932,0.48896,0.88003,0.56534,0.69116,0.48774,1.13508,1.94362,0.89781,1.30719,0.000150429,0.000150429,0.000150429
