epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
378,1757.27,1.02452,1.83021,0.70432,1.0639,0.79184,0.6392,0.72071,0.47459,0.7689,0.62784,0.70011,0.48227,1.15756,2.05916,0.88402,1.30528,0.000696341,0.000696341,0.000696341
379,1761.99,1.00943,1.81042,0.69574,1.04996,0.78044,0.63068,0.69626,0.46924,0.77655,0.62784,0.68722,0.47256,1.15015,1.99831,0.91415,1.30292,0.000695242,0.000695242,0.000695242
380,1766.64,1.0189,1.84686,0.71597,1.07941,0.79956,0.60511,0.68169,0.45497,0.78432,0.60952,0.67595,0.46628,1.178,2.02172,0.92003,1.29867,0.000694142,0.000694142,0.000694142
381,1771.46,1.04727,1.87993,0.72341,1.07775,0.81785,0.61228,0.69663,0.47106,0.79505,0.61648,0.67534,0.47003,1.13001,2.02534,0.91688,1.27871,0.000693042,0.000693042,0.000693042
382,1775.93,0.98246,1.78536,0.70509,1.06576,0.76978,0.63068,0.7001,0.46833,0.76313,0.625,0.685,0.47818,1.17495,2.06834,0.9145,1.29132,0.000691942,0.000691942,0.000691942
383,1780.51,1.01394,1.75762,0.69742,1.07042,0.80578,0.64825,0.73417,0.49335,0.81227,0.63918,0.71691,0.50089,1.15028,1.98502,0.85577,1.26345,0.000690842,0.000690842,0.000690842
384,1784.92,1.04739,1.83869,0.73247,1.08256,0.85645,0.61364,0.70435,0.47283,0.84737,0.60795,0.68482,0.4706,1.17022,2.02517,0.89292,1.30641,0.000689742,0.000689742,0.000689742
385,1789.61,1.06473,1.86769,0.73617,1.09457,0.83994,0.6392,0.72128,0.49331,0.83861,0.63636,0.71202,0.49809,1.14213,1.99487,0.86305,1.27802,0.000688642,0.000688642,0.000688642
386,1794.04,1.04201,1.80014,0.7281,1.07135,0.83483,0.61932,0.70472,0.48103,0.81797,0.62784,0.70228,0.49698,1.19535,2.03152,0.89422,1.30003,0.000687542,0.000687542,0.000687542
387,1798.51,1.03765,1.84299,0.72429,1.07981,0.83562,0.62099,0.72002,0.48844,0.8451,0.6108,0.70697,0.49772,1.16518,2.09872,0.88829,1.2842,0.000686442,0.000686442,0.000686442
388,1803.14,1.01649,1.80257,0.70602,1.07075,0.80676,0.62784,0.70593,0.47557,0.8399,0.58807,0.6868,0.48414,1.15102,2.06717,0.8859,1.29879,0.000685343,0.000685343,0.000685343
389,1807.8,1.03121,1.8228,0.71065,1.07369,0.78341,0.65763,0.73339,0.48663,0.77028,0.64773,0.70913,0.48674,1.16563,1.98035,0.86189,1.30256,0.000684243,0.000684243,0.000684243
390,1812.42,1.03296,1.84045,0.71343,1.07344,0.82909,0.60795,0.69535,0.48122,0.81759,0.59846,0.67654,0.48364,1.12172,1.97782,0.87538,1.26884,0.000683143,0.000683143,0.000683143
391,1816.98,1.04207,1.83851,0.70503,1.06842,0.82916,0.63636,0.71261,0.49116,0.83443,0.60795,0.69217,0.48337,1.12,2.09137,0.87391,1.25614,0.000682043,0.000682043,0.000682043
392,1821.76,1.0509,1.8293,0.70542,1.06687,0.79992,0.62784,0.71927,0.48888,0.84786,0.58581,0.6953,0.48269,1.15728,2.07582,0.8889,1.28339,0.000680943,0.000680943,0.000680943
393,1826.29,1.00919,1.78227,0.69886,1.07364,0.8371,0.6108,0.72322,0.49356,0.81059,0.60511,0.69253,0.48852,1.13375,2.03541,0.88302,1.27405,0.000679843,0.000679843,0.000679843
394,1830.74,1.03413,1.82379,0.7135,1.07056,0.87781,0.61648,0.73333,0.49802,0.86828,0.59924,0.70428,0.48887,1.12631,1.98718,0.86127,1.26936,0.000678743,0.000678743,0.000678743
395,1835.43,1.0479,1.87574,0.732,1.0743,0.82988,0.64489,0.73417,0.49229,0.82566,0.6189,0.71099,0.48624,1.13864,1.97945,0.86775,1.2686,0.000677643,0.000677643,0.000677643
396,1840.11,1.01131,1.80995,0.69715,1.04862,0.79861,0.61959,0.70096,0.47065,0.78781,0.61175,0.68329,0.47909,1.17879,2.0283,0.91649,1.29245,0.000676543,0.000676543,0.000676543
397,1844.44,1.00621,1.73419,0.70061,1.06161,0.82091,0.59659,0.70043,0.4726,0.81562,0.59943,0.69635,0.4766,1.18149,1.98214,0.91099,1.28674,0.000675444,0.000675444,0.000675444
398,1848.9,1.03516,1.82931,0.71091,1.07658,0.82179,0.61574,0.71703,0.48694,0.81544,0.61507,0.7114,0.49125,1.13177,1.93765,0.86974,1.26411,0.000674344,0.000674344,0.000674344
399,1853.53,1.01322,1.8042,0.68926,1.04781,0.79266,0.63068,0.72369,0.49248,0.78144,0.625,0.70567,0.49282,1.11617,1.95112,0.87135,1.25977,0.000673244,0.000673244,0.000673244
400,1858.04,0.99764,1.73679,0.69836,1.059,0.82579,0.66193,0.7279,0.48565,0.81891,0.65625,0.72492,0.50616,1.14381,1.95926,0.86841,1.25494,0.000672144,0.000672144,0.000672144
401,1862.94,1.03639,1.81049,0.7005,1.05179,0.83437,0.65909,0.75018,0.49835,0.81518,0.63352,0.72369,0.5055,1.14734,2.01791,0.8525,1.27489,0.000671044,0.000671044,0.000671044
402,1867.46,1.02557,1.79905,0.70183,1.05846,0.80923,0.61364,0.70761,0.48503,0.84487,0.60342,0.696,0.48514,1.14022,2.00288,0.89379,1.27324,0.000669944,0.000669944,0.000669944
403,1872.08,1.02637,1.83438,0.70977,1.05829,0.83036,0.62576,0.72879,0.49241,0.83036,0.62576,0.721,0.49745,1.13505,1.91705,0.85516,1.26798,0.000668844,0.000668844,0.000668844
404,1876.8,1.03641,1.84523,0.70202,1.05305,0.83912,0.62216,0.72633,0.49821,0.77941,0.65057,0.7156,0.498,1.12233,2.02061,0.83026,1.27088,0.000667744,0.000667744,0.000667744
405,1881.29,0.9882,1.74645,0.68017,1.04693,0.83785,0.61652,0.71094,0.47601,0.8224,0.60516,0.69208,0.48003,1.16253,2.03955,0.90928,1.296,0.000666644,0.000666644,0.000666644
406,1885.75,1.02062,1.82328,0.69805,1.05816,0.8344,0.6392,0.73847,0.49406,0.81523,0.62784,0.71006,0.49135,1.13823,1.99395,0.85838,1.26462,0.000665545,0.000665545,0.000665545
407,1890.21,1.00382,1.85164,0.70085,1.06848,0.84244,0.65318,0.73859,0.49628,0.82359,0.63665,0.71217,0.49284,1.11806,1.9348,0.86211,1.26839,0.000664445,0.000664445,0.000664445
408,1894.87,1.03234,1.87995,0.70147,1.04736,0.79145,0.6733,0.74584,0.50217,0.82158,0.63636,0.72609,0.49725,1.11871,1.93461,0.88028,1.26122,0.000663345,0.000663345,0.000663345
409,1899.47,1.0245,1.82101,0.70597,1.06736,0.78678,0.65341,0.72827,0.4811,0.86359,0.5935,0.70577,0.48776,1.14536,2.01372,0.90246,1.27392,0.000662245,0.000662245,0.000662245
410,1903.98,0.99888,1.77034,0.69559,1.04807,0.80314,0.64205,0.7293,0.49355,0.7835,0.6392,0.69535,0.48802,1.12307,2.00248,0.88452,1.26473,0.000661145,0.000661145,0.000661145
411,1908.43,0.99462,1.71189,0.68409,1.05261,0.83479,0.62784,0.72422,0.48829,0.82523,0.60795,0.69633,0.4791,1.13839,1.9609,0.88212,1.28795,0.000660045,0.000660045,0.000660045
412,1913.38,1.02855,1.87877,0.69027,1.0527,0.8244,0.625,0.72415,0.48667,0.79768,0.61932,0.6922,0.48966,1.15864,1.93286,0.86569,1.28542,0.000658945,0.000658945,0.000658945
413,1918.05,1.00847,1.77407,0.68945,1.05792,0.81411,0.64489,0.73102,0.49574,0.79965,0.62363,0.69788,0.49372,1.14999,1.98126,0.8527,1.27647,0.000657845,0.000657845,0.000657845
414,1922.49,0.98402,1.7567,0.69527,1.07249,0.77932,0.65625,0.7234,0.49446,0.77397,0.64204,0.70145,0.48635,1.13322,2.02592,0.84724,1.26674,0.000656745,0.000656745,0.000656745
415,1927.07,1.01437,1.79943,0.7055,1.06905,0.82754,0.6108,0.70937,0.48335,0.82369,0.60795,0.69598,0.47962,1.15852,1.99377,0.86959,1.26692,0.000655646,0.000655646,0.000655646
416,1931.79,1.02409,1.82156,0.71118,1.06955,0.84961,0.61364,0.71466,0.48758,0.8453,0.60539,0.69761,0.48565,1.11818,1.97426,0.86359,1.26931,0.000654546,0.000654546,0.000654546
417,1936.67,1.02866,1.86492,0.68995,1.04669,0.79556,0.61932,0.70764,0.48284,0.78777,0.61162,0.69677,0.49106,1.12035,1.9753,0.84875,1.27123,0.000653446,0.000653446,0.000653446
418,1941.38,1.05668,1.92011,0.70343,1.05938,0.85256,0.60511,0.71129,0.48554,0.85061,0.59375,0.69923,0.48576,1.15246,1.95684,0.89828,1.29748,0.000652346,0.000652346,0.000652346
419,1946.3,1.03934,1.91139,0.6986,1.05899,0.85453,0.65341,0.74004,0.51333,0.8536,0.6392,0.71977,0.51578,1.09861,1.93815,0.82986,1.24888,0.000651246,0.000651246,0.000651246
420,1950.84,0.96534,1.74128,0.66634,1.03681,0.817,0.63636,0.71786,0.49222,0.84292,0.6108,0.70221,0.50012,1.12322,2.00594,0.83784,1.26532,0.000650146,0.000650146,0.000650146
421,1955.31,0.98827,1.75112,0.67133,1.03984,0.83683,0.63352,0.72902,0.49673,0.82182,0.62216,0.7163,0.5005,1.10854,1.9702,0.85709,1.25541,0.000649046,0.000649046,0.000649046
422,1959.84,0.98728,1.72419,0.68294,1.04665,0.82106,0.625,0.72542,0.49863,0.86474,0.59659,0.71737,0.49932,1.09484,1.97971,0.85424,1.25067,0.000647946,0.000647946,0.000647946
423,1964.37,0.9971,1.7486,0.68843,1.05721,0.87148,0.625,0.73636,0.49156,0.85143,0.62216,0.71742,0.48821,1.10786,2.00555,0.84843,1.25648,0.000646846,0.000646846,0.000646846
424,1969.12,1.01591,1.7904,0.68412,1.04659,0.79599,0.64489,0.72887,0.495,0.79207,0.6392,0.71707,0.49132,1.11234,2.03646,0.85897,1.27823,0.000645747,0.000645747,0.000645747
425,1973.94,1.00259,1.79218,0.68675,1.03865,0.82501,0.62949,0.72473,0.49381,0.80639,0.61529,0.70328,0.47845,1.13025,2.09296,0.8652,1.27785,0.000644647,0.000644647,0.000644647
426,1978.53,0.95855,1.65519,0.66926,1.04778,0.83441,0.61648,0.71796,0.48977,0.83056,0.61364,0.70353,0.48675,1.13211,2.02984,0.88861,1.27611,0.000643547,0.000643547,0.000643547
427,1982.85,0.92491,1.59964,0.66137,1.03865,0.82785,0.60511,0.69373,0.47856,0.82055,0.59756,0.6815,0.47839,1.12725,2.09857,0.93308,1.27919,0.000642447,0.000642447,0.000642447
428,1987.57,1.03175,1.82326,0.6909,1.04903,0.84085,0.61364,0.71633,0.49444,0.82212,0.59943,0.68958,0.49538,1.1189,2.05793,0.85011,1.26053,0.000641347,0.000641347,0.000641347
429,1992.42,1.01542,1.74125,0.68525,1.0442,0.83181,0.64632,0.74552,0.50167,0.77444,0.65341,0.72785,0.50435,1.11729,2.04137,0.81903,1.26049,0.000640247,0.000640247,0.000640247
430,1996.75,0.99704,1.75738,0.68691,1.06753,0.81404,0.6108,0.71341,0.48043,0.78013,0.61488,0.70058,0.482,1.14403,2.00029,0.87149,1.25982,0.000639147,0.000639147,0.000639147
431,2001.42,1.02074,1.82018,0.70081,1.05729,0.79908,0.63068,0.71863,0.4911,0.83113,0.59659,0.69852,0.48609,1.11983,1.96866,0.89323,1.25862,0.000638047,0.000638047,0.000638047
432,2005.97,1.0204,1.85856,0.69987,1.06488,0.84073,0.61364,0.72021,0.48675,0.82841,0.60227,0.6937,0.48776,1.13359,1.96699,0.87462,1.28137,0.000636947,0.000636947,0.000636947
433,2010.85,1.04413,1.8853,0.70413,1.0606,0.80226,0.63068,0.72511,0.49438,0.75538,0.64041,0.70786,0.49454,1.16229,1.97262,0.86048,1.29878,0.000635848,0.000635848,0.000635848
434,2015.74,1.00384,1.79562,0.68154,1.05242,0.79261,0.69487,0.75427,0.50968,0.78713,0.67045,0.7308,0.51748,1.11202,1.9617,0.81748,1.26291,0.000634748,0.000634748,0.000634748
435,2020.43,1.00121,1.79872,0.67347,1.04073,0.86006,0.63636,0.74282,0.50191,0.84387,0.625,0.71738,0.50661,1.13165,1.98279,0.83393,1.27049,0.000633648,0.000633648,0.000633648
436,2024.89,0.99794,1.75934,0.68316,1.05332,0.85018,0.62875,0.72952,0.49955,0.85108,0.61648,0.70181,0.49278,1.10524,1.9273,0.86951,1.25676,0.000632548,0.000632548,0.000632548
437,2029.52,0.99835,1.81071,0.67638,1.04437,0.8173,0.62216,0.72631,0.49556,0.80527,0.61364,0.70264,0.4976,1.12215,1.98949,0.86576,1.2718,0.000631448,0.000631448,0.000631448
438,2034.65,0.96539,1.74312,0.65848,1.04127,0.8006,0.63876,0.7198,0.48702,0.80944,0.6108,0.71069,0.4968,1.15406,2.01557,0.88656,1.28232,0.000630348,0.000630348,0.000630348
439,2039.46,0.9919,1.77198,0.66987,1.03437,0.8173,0.63544,0.72114,0.49843,0.8326,0.62172,0.71589,0.49269,1.11316,2.00065,0.8414,1.25872,0.000629248,0.000629248,0.000629248
440,2043.9,0.95808,1.70731,0.6592,1.03343,0.80287,0.66193,0.73257,0.49389,0.81949,0.63196,0.71909,0.50942,1.11262,2.01581,0.81786,1.26354,0.000628148,0.000628148,0.000628148
441,2048.46,0.99257,1.74984,0.6681,1.03979,0.81763,0.63352,0.726,0.49156,0.81004,0.62784,0.70887,0.49739,1.11068,2.03723,0.83085,1.25882,0.000627048,0.000627048,0.000627048
442,2053.01,0.96663,1.71338,0.66231,1.034,0.79113,0.68466,0.74534,0.50118,0.78785,0.68182,0.7399,0.49835,1.09284,1.90913,0.83059,1.25814,0.000625949,0.000625949,0.000625949
443,2057.54,0.98334,1.74403,0.66901,1.03805,0.79942,0.65909,0.73591,0.49384,0.76915,0.64489,0.72151,0.50499,1.12967,1.92208,0.81941,1.26186,0.000624849,0.000624849,0.000624849
444,2062.16,0.95023,1.67753,0.6612,1.04076,0.79414,0.63068,0.70351,0.47559,0.77282,0.62784,0.69762,0.47856,1.15319,2.04461,0.87583,1.28964,0.000623749,0.000623749,0.000623749
445,2066.72,0.99936,1.73986,0.67412,1.03591,0.83966,0.59659,0.68528,0.46548,0.83522,0.60511,0.68565,0.48122,1.16262,2.08688,0.88878,1.31938,0.000622649,0.000622649,0.000622649
446,2071.29,0.98373,1.70678,0.67778,1.04183,0.81414,0.64205,0.72592,0.4915,0.80976,0.625,0.70593,0.48858,1.14349,1.9586,0.86688,1.2955,0.000621549,0.000621549,0.000621549
447,2075.86,0.96688,1.68258,0.67199,1.04048,0.76159,0.6733,0.7208,0.48906,0.74737,0.65909,0.71264,0.49386,1.11368,1.95814,0.85263,1.279,0.000620449,0.000620449,0.000620449
448,2080.36,0.98048,1.76665,0.66912,1.03904,0.7846,0.63124,0.70968,0.49223,0.78484,0.625,0.70526,0.49771,1.12492,2.00816,0.87559,1.26102,0.000619349,0.000619349,0.000619349
449,2084.79,1.00373,1.81204,0.69263,1.05309,0.79518,0.63971,0.72893,0.50126,0.78517,0.63337,0.70661,0.50271,1.11939,1.88935,0.84813,1.25777,0.000618249,0.000618249,0.000618249
450,2089.44,0.96999,1.72662,0.67109,1.04473,0.83504,0.6392,0.72915,0.49868,0.82765,0.63068,0.71906,0.50889,1.11229,1.92809,0.82443,1.26132,0.000617149,0.000617149,0.000617149
451,2094.02,0.99699,1.83943,0.68551,1.04541,0.84966,0.64223,0.73283,0.49921,0.84246,0.61648,0.72136,0.50658,1.11478,1.96045,0.817,1.24356,0.000616049,0.000616049,0.000616049
452,2098.64,0.95272,1.70823,0.65583,1.01926,0.81245,0.63068,0.69461,0.47625,0.79288,0.60901,0.66909,0.47704,1.15349,2.07124,0.88784,1.28005,0.00061495,0.00061495,0.00061495
453,2103.18,0.97712,1.74185,0.65774,1.02791,0.78429,0.64041,0.71122,0.48824,0.78791,0.60227,0.68833,0.48206,1.12052,2.089,0.85239,1.25825,0.00061385,0.00061385,0.00061385
454,2107.67,1.00301,1.78703,0.66951,1.03522,0.8205,0.625,0.71125,0.49338,0.81181,0.6108,0.69094,0.49046,1.09871,2.02763,0.85202,1.24111,0.00061275,0.00061275,0.00061275
455,2112.33,1.00917,1.84448,0.67694,1.0316,0.84114,0.61671,0.71966,0.50099,0.84988,0.59509,0.69052,0.49035,1.09347,2.01889,0.84901,1.23301,0.00061165,0.00061165,0.00061165
456,2117,1.05195,1.93694,0.69456,1.05502,0.78366,0.65341,0.71902,0.49594,0.8391,0.59091,0.69156,0.49632,1.09028,2.10705,0.88754,1.23208,0.00061055,0.00061055,0.00061055
457,2121.62,0.98012,1.75561,0.66865,1.04494,0.84188,0.64773,0.73627,0.50651,0.7752,0.67045,0.72174,0.51034,1.09522,2.07874,0.83811,1.23293,0.00060945,0.00060945,0.00060945
458,2126.5,0.98987,1.72515,0.65888,1.0239,0.78332,0.68182,0.73863,0.50999,0.77242,0.6733,0.71921,0.51016,1.08406,2.01492,0.81133,1.23614,0.00060835,0.00060835,0.00060835
459,2131.3,0.97278,1.73482,0.6545,1.03358,0.80994,0.61932,0.71465,0.49229,0.81436,0.59091,0.68053,0.49022,1.11543,2.06064,0.84959,1.26172,0.00060725,0.00060725,0.00060725
460,2135.9,1.0215,1.75297,0.67923,1.03824,0.79366,0.61932,0.71871,0.49398,0.84334,0.58114,0.70178,0.50015,1.09605,2.03916,0.84241,1.24872,0.00060615,0.00060615,0.00060615
461,2140.48,0.96712,1.71355,0.65465,1.03575,0.77878,0.66007,0.73203,0.50373,0.78249,0.63636,0.70787,0.50277,1.09296,2.1278,0.8227,1.24285,0.000605051,0.000605051,0.000605051
462,2145.15,0.97211,1.72617,0.66165,1.02889,0.8118,0.64773,0.72954,0.50191,0.81283,0.61932,0.70422,0.49641,1.12084,2.08355,0.8319,1.25913,0.000603951,0.000603951,0.000603951
463,2149.92,0.99718,1.74581,0.66456,1.0369,0.83193,0.61873,0.72036,0.49895,0.82394,0.61159,0.69204,0.49267,1.08775,2.03866,0.83918,1.25417,0.000602851,0.000602851,0.000602851
464,2154.57,0.97304,1.7548,0.65911,1.02702,0.78184,0.63636,0.70359,0.48165,0.82399,0.60795,0.69077,0.48837,1.11766,2.13224,0.85704,1.27724,0.000601751,0.000601751,0.000601751
465,2159.29,0.97285,1.72339,0.6603,1.02716,0.79563,0.64146,0.71943,0.49244,0.84258,0.59375,0.70171,0.49366,1.13386,2.12506,0.84963,1.29529,0.000600651,0.000600651,0.000600651
466,2163.92,0.98281,1.76727,0.6526,1.02523,0.81049,0.62784,0.72252,0.4966,0.79795,0.61648,0.6895,0.50022,1.10145,2.07405,0.83721,1.26976,0.000599551,0.000599551,0.000599551
467,2168.52,1.0088,1.80463,0.66902,1.02698,0.83461,0.61645,0.72217,0.50433,0.8152,0.60152,0.68867,0.49512,1.06996,2.06404,0.85021,1.2381,0.000598451,0.000598451,0.000598451
468,2172.92,0.91941,1.62158,0.63284,1.01817,0.79789,0.63929,0.72782,0.50191,0.81436,0.61648,0.70152,0.49727,1.07993,2.09907,0.86033,1.2419,0.000597351,0.000597351,0.000597351
469,2177.39,0.96381,1.67036,0.65029,1.01882,0.78546,0.63446,0.72886,0.4963,0.83749,0.59091,0.68784,0.49208,1.10024,2.14222,0.87428,1.25343,0.000596251,0.000596251,0.000596251
470,2181.92,0.98334,1.69311,0.67077,1.03984,0.7906,0.6392,0.72121,0.48777,0.76883,0.63636,0.69863,0.49365,1.10011,2.1716,0.86327,1.25007,0.000595152,0.000595152,0.000595152
471,2186.66,0.95264,1.70188,0.65283,1.02971,0.80947,0.5914,0.69452,0.47464,0.8027,0.58947,0.68132,0.47617,1.11179,2.16082,0.87214,1.26628,0.000594052,0.000594052,0.000594052
472,2191.29,0.95529,1.73914,0.66271,1.036,0.82299,0.61648,0.70844,0.4837,0.82849,0.60795,0.69361,0.48372,1.08777,2.055,0.88094,1.24349,0.000592952,0.000592952,0.000592952
473,2196.16,0.97998,1.77307,0.64886,1.03131,0.79222,0.63906,0.70008,0.47824,0.78954,0.62881,0.68959,0.48872,1.10006,2.06642,0.87378,1.25584,0.000591852,0.000591852,0.000591852
474,2200.87,0.94923,1.7012,0.63824,1.00883,0.82407,0.64205,0.73821,0.5092,0.80967,0.62843,0.71561,0.51088,1.09148,2.04649,0.81285,1.24793,0.000590752,0.000590752,0.000590752
475,2205.58,0.95777,1.73144,0.65094,1.03137,0.85781,0.60795,0.73206,0.50924,0.8498,0.60227,0.71237,0.50056,1.09788,1.98776,0.84607,1.24701,0.000589652,0.000589652,0.000589652
476,2210.2,0.96945,1.71989,0.65644,1.03003,0.75902,0.65341,0.72431,0.49345,0.7917,0.60227,0.69873,0.4937,1.1164,1.99954,0.87772,1.27406,0.000588552,0.000588552,0.000588552
477,2214.63,0.95045,1.66424,0.6489,1.03504,0.74244,0.67972,0.7174,0.48629,0.82722,0.59091,0.68716,0.48126,1.12667,2.05352,0.89764,1.28797,0.000587452,0.000587452,0.000587452
478,2219.2,0.95642,1.73118,0.65003,1.02437,0.76505,0.67045,0.72303,0.4948,0.7872,0.62005,0.69327,0.48852,1.13303,2.09952,0.87503,1.28451,0.000586352,0.000586352,0.000586352
479,2223.77,0.94934,1.69761,0.6431,1.02161,0.81193,0.63068,0.72811,0.49948,0.81189,0.61308,0.69706,0.49499,1.10887,2.03244,0.85204,1.27099,0.000585253,0.000585253,0.000585253
480,2228.18,0.96161,1.71591,0.66498,1.0401,0.84431,0.61932,0.70907,0.48889,0.8442,0.60227,0.69676,0.48985,1.1098,2.07743,0.89503,1.28451,0.000584153,0.000584153,0.000584153
481,2233.01,0.97097,1.74872,0.65389,1.02707,0.84948,0.60925,0.70874,0.48743,0.83796,0.59943,0.70478,0.49996,1.13237,2.0368,0.87551,1.28838,0.000583053,0.000583053,0.000583053
482,2237.65,0.9388,1.68393,0.64508,1.02165,0.8592,0.59943,0.71402,0.49236,0.8464,0.59091,0.69478,0.49589,1.09373,2.10939,0.83316,1.26795,0.000581953,0.000581953,0.000581953
483,2242.28,0.94985,1.7026,0.64832,1.02654,0.82327,0.622,0.70824,0.49255,0.81499,0.61322,0.69356,0.49609,1.10985,2.0995,0.84788,1.27971,0.000580853,0.000580853,0.000580853
484,2246.68,0.94324,1.67896,0.64761,1.02588,0.80599,0.60227,0.69635,0.48414,0.82209,0.59072,0.68791,0.48336,1.12052,2.07019,0.863,1.2904,0.000579753,0.000579753,0.000579753
485,2251.46,0.97629,1.72949,0.65358,1.02998,0.7986,0.63083,0.71413,0.50051,0.81226,0.60227,0.69527,0.48775,1.09778,2.09391,0.86185,1.27147,0.000578653,0.000578653,0.000578653
486,2256.14,0.92829,1.63679,0.63122,1.00285,0.83207,0.61937,0.70513,0.48714,0.83153,0.59091,0.68979,0.49031,1.13004,2.08324,0.87737,1.29507,0.000577553,0.000577553,0.000577553
487,2260.87,0.96601,1.7099,0.6468,1.03354,0.76853,0.66761,0.71185,0.48058,0.81397,0.6108,0.69343,0.48605,1.12419,2.10182,0.87157,1.29393,0.000576453,0.000576453,0.000576453
488,2265.99,1.00404,1.81339,0.66555,1.02498,0.86432,0.61364,0.71541,0.48757,0.8535,0.60227,0.69688,0.48838,1.11902,2.05455,0.87527,1.27563,0.000575354,0.000575354,0.000575354
489,2270.66,0.94026,1.69474,0.63797,1.01376,0.86629,0.6108,0.70342,0.48501,0.85008,0.59375,0.6884,0.483,1.13529,2.05959,0.87034,1.27807,0.000574254,0.000574254,0.000574254
490,2275.14,0.94293,1.67764,0.644,1.03354,0.79647,0.66702,0.7164,0.49346,0.7722,0.63636,0.6926,0.49461,1.10932,2.08718,0.83919,1.2749,0.000573154,0.000573154,0.000573154
491,2279.85,0.94255,1.70347,0.63165,1.00871,0.80617,0.6733,0.73823,0.50344,0.82762,0.62743,0.71451,0.50209,1.10019,2.03041,0.80203,1.25923,0.000572054,0.000572054,0.000572054
492,2284.34,0.93248,1.63884,0.63293,1.02197,0.83186,0.63068,0.72458,0.50158,0.83547,0.6108,0.70232,0.49662,1.08321,2.16634,0.81553,1.24383,0.000570954,0.000570954,0.000570954
493,2289,0.93585,1.63663,0.63479,1.02291,0.85783,0.63423,0.73412,0.50979,0.83933,0.61364,0.70701,0.49779,1.07394,2.04004,0.8144,1.24066,0.000569854,0.000569854,0.000569854
494,2293.67,0.92803,1.65793,0.63138,1.01148,0.83723,0.61932,0.70986,0.49886,0.83883,0.6108,0.69974,0.49366,1.07862,2.08972,0.82604,1.25423,0.000568754,0.000568754,0.000568754
495,2298.21,0.93502,1.61158,0.64182,1.02077,0.79204,0.6492,0.71352,0.49558,0.84414,0.60007,0.70351,0.49741,1.10433,2.08394,0.84096,1.27224,0.000567654,0.000567654,0.000567654
496,2302.98,0.94958,1.68531,0.65179,1.0225,0.81949,0.62216,0.72185,0.50242,0.8107,0.6108,0.70629,0.50169,1.10033,2.01455,0.81112,1.25754,0.000566554,0.000566554,0.000566554
497,2307.7,0.93394,1.69283,0.64419,1.02395,0.80979,0.64489,0.71249,0.48772,0.81333,0.63129,0.70161,0.49437,1.11235,2.06795,0.84211,1.26347,0.000565455,0.000565455,0.000565455
498,2312.09,0.91107,1.60605,0.62927,1.00746,0.77752,0.6392,0.71137,0.48272,0.85845,0.58239,0.69707,0.49453,1.11819,2.07362,0.84846,1.26899,0.000564355,0.000564355,0.000564355
499,2316.55,0.9613,1.71557,0.64799,1.02035,0.78509,0.6227,0.70844,0.47768,0.78323,0.61648,0.68981,0.48275,1.13558,1.99453,0.8715,1.27143,0.000563255,0.000563255,0.000563255
500,2321.02,0.90995,1.64176,0.63571,1.02048,0.82588,0.60511,0.71095,0.49094,0.81692,0.60847,0.69469,0.49216,1.11564,2.002,0.83576,1.27226,0.000562155,0.000562155,0.000562155
501,2325.55,0.90227,1.62723,0.62356,1.00964,0.82619,0.61648,0.72355,0.49913,0.81477,0.60795,0.70546,0.50191,1.09139,2.01916,0.82415,1.25727,0.000561055,0.000561055,0.000561055
502,2330.25,0.98699,1.76756,0.65212,1.02254,0.82486,0.61547,0.70523,0.48781,0.81724,0.60979,0.68861,0.48399,1.10137,2.07474,0.89177,1.2527,0.000559955,0.000559955,0.000559955
503,2334.95,0.94977,1.65696,0.64444,1.0177,0.84707,0.63352,0.7195,0.49568,0.83562,0.60795,0.70046,0.49526,1.09538,2.13585,0.83147,1.24423,0.000558855,0.000558855,0.000558855
504,2339.61,0.93452,1.63664,0.63435,1.01004,0.85978,0.60227,0.70709,0.4965,0.85346,0.59563,0.69879,0.48887,1.09174,2.1142,0.832,1.25076,0.000557755,0.000557755,0.000557755
505,2344.3,0.9457,1.69407,0.63505,1.01255,0.8161,0.67614,0.74457,0.50737,0.79371,0.68466,0.73261,0.50601,1.10659,1.98358,0.80923,1.25486,0.000556655,0.000556655,0.000556655
506,2348.72,0.91486,1.56523,0.63659,1.01879,0.8326,0.66412,0.75478,0.51998,0.83057,0.6392,0.72556,0.5124,1.08012,1.97677,0.80327,1.2304,0.000555556,0.000555556,0.000555556
507,2353.39,0.92324,1.62611,0.63187,1.00052,0.78009,0.68527,0.75281,0.51527,0.81197,0.63068,0.72855,0.50855,1.0922,1.98461,0.82794,1.24048,0.000554456,0.000554456,0.000554456
508,2357.76,0.93349,1.609,0.64604,1.02151,0.78963,0.63981,0.71443,0.48774,0.77586,0.62937,0.70426,0.48775,1.15529,2.09332,0.85799,1.29532,0.000553356,0.000553356,0.000553356
509,2362.31,0.93567,1.67521,0.63365,1.01177,0.76137,0.65057,0.71356,0.48649,0.85816,0.57955,0.6914,0.4905,1.13182,2.13877,0.8577,1.29226,0.000552256,0.000552256,0.000552256
