epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
356,1708.05,0.41551,1.55936,0.33057,0.35692,0.93698,0.91951,0.85714,0.90138,0.81187,0.90372,0.75,0.78258,0.63847,0.40858,2.6978,0.42733,0.36757,1.04867,0.000995857,0.000995857,0.000995857
357,1712.76,0.42212,1.51681,0.32312,0.3541,0.9276,0.87674,0.92857,0.90333,0.80296,0.88902,0.75,0.78538,0.6538,0.4493,2.74726,0.42808,0.38116,1.11356,0.000993029,0.000993029,0.000993029
358,1717.52,0.41155,1.63701,0.33084,0.35288,0.9322,0.87798,0.89947,0.91936,0.81242,0.77364,0.78571,0.77326,0.64388,0.42685,2.80133,0.41935,0.38106,1.06342,0.0009902,0.0009902,0.0009902
359,1722.25,0.40381,1.63561,0.32838,0.34065,0.92243,0.86177,0.89063,0.89812,0.7888,0.88945,0.75,0.78483,0.64383,0.43694,2.86925,0.42092,0.40586,1.04905,0.000987371,0.000987371,0.000987371
360,1726.97,0.42923,1.63671,0.33667,0.35954,0.92975,0.88645,0.85714,0.88538,0.77962,0.85167,0.75,0.7435,0.56008,0.46603,2.96309,0.42439,0.43484,1.07014,0.000984543,0.000984543,0.000984543
361,1731.71,0.42202,1.70456,0.33759,0.35508,0.92728,0.87887,0.90701,0.88572,0.80196,0.891,0.69643,0.76006,0.64695,0.43853,2.80144,0.44677,0.37694,1.12008,0.000981714,0.000981714,0.000981714
362,1736.4,0.41895,1.60808,0.32696,0.34993,0.92858,0.89124,0.91071,0.88905,0.79489,0.77177,0.73214,0.6927,0.57144,0.45942,3.14465,0.46275,0.39254,1.1615,0.000978886,0.000978886,0.000978886
363,1741.11,0.41158,1.61166,0.33001,0.34681,0.92587,0.92457,0.87557,0.8924,0.81088,0.82681,0.73214,0.74759,0.61652,0.42704,2.92977,0.452,0.39607,1.11722,0.000976057,0.000976057,0.000976057
364,1745.88,0.39933,1.57715,0.32707,0.33735,0.92285,0.94332,0.8916,0.91027,0.81643,0.86395,0.73214,0.75306,0.63485,0.4037,2.91864,0.45372,0.38297,1.05575,0.000973229,0.000973229,0.000973229
365,1750.59,0.41239,1.6395,0.34472,0.3522,0.93236,0.9065,0.91071,0.90178,0.81448,0.83976,0.67857,0.71532,0.63146,0.40824,2.93068,0.45483,0.36585,1.03359,0.0009704,0.0009704,0.0009704
366,1755.33,0.4219,1.70049,0.33509,0.3542,0.93538,0.92695,0.90647,0.90045,0.82082,0.7793,0.66071,0.70124,0.60505,0.41898,2.91745,0.44273,0.37217,1.05931,0.000967571,0.000967571,0.000967571
367,1760.07,0.41607,1.52951,0.32206,0.35051,0.92738,0.89651,0.92813,0.89842,0.79246,0.81337,0.73214,0.72753,0.59863,0.41395,2.86946,0.44773,0.36461,1.07504,0.000964743,0.000964743,0.000964743
368,1764.77,0.42157,1.5537,0.33155,0.35672,0.92292,0.91762,0.89286,0.89676,0.78986,0.77362,0.75,0.72466,0.60389,0.44447,2.76253,0.42152,0.37113,1.11365,0.000961914,0.000961914,0.000961914
369,1769.49,0.41241,1.614,0.33269,0.3546,0.92696,0.94421,0.90668,0.90583,0.79221,0.81005,0.69643,0.65619,0.55319,0.4375,2.90127,0.43883,0.34324,1.13819,0.000959086,0.000959086,0.000959086
370,1774.2,0.42022,1.63711,0.32807,0.35495,0.9346,0.90685,0.86929,0.88398,0.7974,0.87332,0.73872,0.73222,0.60014,0.42914,2.92429,0.45283,0.37767,1.11968,0.000956257,0.000956257,0.000956257
371,1778.9,0.40121,1.62168,0.33101,0.34243,0.92666,0.89274,0.89175,0.88224,0.78784,0.88958,0.73214,0.75819,0.62345,0.4297,2.84791,0.43858,0.35559,1.09774,0.000953429,0.000953429,0.000953429
372,1783.64,0.40399,1.59137,0.32067,0.34315,0.92597,0.90409,0.84166,0.87133,0.77383,0.85118,0.71429,0.78474,0.61911,0.43713,2.86692,0.43856,0.38644,1.09081,0.0009506,0.0009506,0.0009506
373,1788.36,0.41583,1.6325,0.33519,0.35164,0.92675,0.90425,0.89286,0.89145,0.79065,0.83452,0.69643,0.7231,0.62264,0.47118,2.78492,0.43544,0.3838,1.10888,0.000947771,0.000947771,0.000947771
374,1793.07,0.41023,1.65351,0.3299,0.34843,0.91992,0.93684,0.875,0.87922,0.78298,0.83928,0.74608,0.75641,0.61164,0.44103,2.78297,0.42145,0.35881,1.07745,0.000944943,0.000944943,0.000944943
375,1797.78,0.41158,1.54748,0.32772,0.3493,0.92977,0.96149,0.89172,0.89821,0.80622,0.89331,0.75,0.79247,0.62056,0.42053,2.8313,0.41652,0.36963,1.03199,0.000942114,0.000942114,0.000942114
376,1802.53,0.41886,1.64557,0.324,0.35153,0.93235,0.92586,0.89201,0.8914,0.79651,0.89602,0.78571,0.76561,0.60666,0.43315,2.93101,0.42458,0.35668,1.07946,0.000939286,0.000939286,0.000939286
377,1807.26,0.41103,1.55521,0.3333,0.3448,0.92647,0.91031,0.90628,0.89269,0.78908,0.90827,0.78571,0.78835,0.6148,0.43396,2.8633,0.4313,0.37872,1.11747,0.000936457,0.000936457,0.000936457
378,1812,0.41346,1.58485,0.32404,0.35647,0.93264,0.89649,0.928,0.89618,0.80062,0.89581,0.76768,0.7668,0.60764,0.42134,2.89682,0.43365,0.39026,1.07197,0.000933629,0.000933629,0.000933629
379,1816.74,0.38609,1.56926,0.32361,0.33817,0.91496,0.89254,0.88999,0.88082,0.78614,0.86148,0.69643,0.684,0.55215,0.39063,3.06955,0.45589,0.37834,1.0402,0.0009308,0.0009308,0.0009308
380,1821.49,0.41169,1.63074,0.33453,0.34821,0.92517,0.88204,0.875,0.88856,0.79156,0.91243,0.74431,0.77299,0.64957,0.41427,2.71462,0.44358,0.39989,1.05404,0.000927971,0.000927971,0.000927971
381,1826.16,0.4029,1.51475,0.31854,0.3415,0.93012,0.90721,0.87297,0.88131,0.78869,0.86111,0.69643,0.7225,0.61551,0.41861,2.86813,0.44793,0.44491,1.06714,0.000925143,0.000925143,0.000925143
382,1830.85,0.40219,1.57923,0.32506,0.34495,0.91461,0.91682,0.83929,0.85798,0.7727,0.78009,0.71429,0.65655,0.5723,0.41562,2.97874,0.45193,0.47795,1.06542,0.000922314,0.000922314,0.000922314
383,1835.54,0.39723,1.58917,0.33021,0.3397,0.91431,0.8894,0.875,0.85322,0.78003,0.79812,0.80357,0.77182,0.64609,0.44145,2.83928,0.42919,0.4476,1.11394,0.000919486,0.000919486,0.000919486
384,1840.28,0.39225,1.56605,0.32033,0.33569,0.91414,0.89053,0.87163,0.88554,0.7915,0.8716,0.71429,0.74988,0.63287,0.40644,2.82027,0.41628,0.39426,1.0613,0.000916657,0.000916657,0.000916657
385,1845,0.38917,1.44091,0.32093,0.33661,0.92182,0.89213,0.88619,0.8873,0.79247,0.83216,0.70838,0.73038,0.6203,0.37721,2.91491,0.44297,0.38154,1.01289,0.000913829,0.000913829,0.000913829
386,1849.72,0.41151,1.58211,0.32074,0.34642,0.93144,0.90527,0.85332,0.86893,0.78574,0.8543,0.73293,0.73412,0.59446,0.41121,2.91901,0.4382,0.45503,1.05407,0.000911,0.000911,0.000911
387,1854.46,0.40026,1.67804,0.33057,0.3357,0.92287,0.86571,0.85714,0.88302,0.78809,0.89378,0.76786,0.78472,0.62016,0.41995,2.92459,0.45498,0.44415,1.06064,0.000908171,0.000908171,0.000908171
388,1859.23,0.3955,1.61731,0.32847,0.33532,0.92139,0.92443,0.87381,0.88779,0.79827,0.90991,0.78571,0.81374,0.67121,0.42546,2.90697,0.44765,0.40181,1.07677,0.000905343,0.000905343,0.000905343
389,1863.99,0.41121,1.54099,0.31785,0.35199,0.92905,0.88813,0.89286,0.89241,0.78988,0.80199,0.75,0.71537,0.57998,0.43612,2.90419,0.42858,0.37975,1.09722,0.000902514,0.000902514,0.000902514
390,1868.68,0.39551,1.62664,0.32333,0.34234,0.91426,0.90125,0.83929,0.8786,0.79198,0.80532,0.75,0.71493,0.61432,0.42847,2.82374,0.45212,0.38873,1.1009,0.000899686,0.000899686,0.000899686
391,1873.41,0.4114,1.66869,0.32242,0.34779,0.93648,0.9177,0.85714,0.8947,0.81812,0.78759,0.73214,0.74071,0.59814,0.42876,2.78739,0.42574,0.3891,1.11048,0.000896857,0.000896857,0.000896857
392,1878.13,0.40036,1.50974,0.32113,0.34055,0.92387,0.89243,0.88894,0.88443,0.8066,0.79876,0.73214,0.73384,0.58984,0.44203,2.86289,0.44854,0.38986,1.15259,0.000894029,0.000894029,0.000894029
393,1882.86,0.39815,1.5175,0.32114,0.3384,0.91675,0.88848,0.875,0.87624,0.79198,0.84292,0.71429,0.72891,0.59268,0.44669,2.94371,0.44807,0.41198,1.10374,0.0008912,0.0008912,0.0008912
394,1887.56,0.39347,1.39349,0.31652,0.33797,0.91872,0.92588,0.89229,0.8909,0.79523,0.87096,0.72326,0.7135,0.59626,0.42101,2.90423,0.46063,0.4068,1.04288,0.000888371,0.000888371,0.000888371
395,1892.3,0.39295,1.50158,0.31815,0.33782,0.91852,0.92821,0.92857,0.91223,0.79898,0.86724,0.69643,0.71148,0.60232,0.41963,2.87153,0.44384,0.37413,1.04175,0.000885543,0.000885543,0.000885543
396,1897.05,0.39266,1.61471,0.32081,0.33328,0.92144,0.86285,0.91071,0.89016,0.80103,0.79989,0.73214,0.732,0.62776,0.43076,2.75709,0.42088,0.36951,1.10433,0.000882714,0.000882714,0.000882714
397,1901.83,0.38773,1.43595,0.31437,0.33578,0.91903,0.93298,0.875,0.89501,0.80015,0.84779,0.73214,0.74207,0.63523,0.44435,2.6983,0.41072,0.3686,1.1258,0.000879886,0.000879886,0.000879886
398,1906.56,0.41685,1.62586,0.33465,0.35163,0.92549,0.93631,0.89286,0.89845,0.78817,0.81908,0.73214,0.7209,0.59538,0.42361,2.88024,0.43576,0.3542,1.09522,0.000877057,0.000877057,0.000877057
399,1911.3,0.39086,1.55619,0.31784,0.34023,0.91698,0.9063,0.91071,0.90663,0.79939,0.85716,0.71429,0.75193,0.64204,0.44247,2.75405,0.41288,0.33555,1.14,0.000874229,0.000874229,0.000874229
400,1916.02,0.39602,1.56648,0.32219,0.33654,0.91853,0.93992,0.91071,0.91468,0.81676,0.82764,0.68608,0.71431,0.62372,0.41382,2.79415,0.41238,0.32991,1.08205,0.0008714,0.0008714,0.0008714
401,1920.75,0.40207,1.47442,0.31526,0.34321,0.9211,0.92423,0.91071,0.90446,0.81138,0.81088,0.78571,0.75881,0.63738,0.40105,2.76366,0.40599,0.34083,1.06333,0.000868571,0.000868571,0.000868571
402,1925.49,0.38988,1.68886,0.32843,0.32883,0.91371,0.89023,0.89286,0.90437,0.81443,0.84553,0.78204,0.77079,0.61656,0.40102,2.73529,0.39806,0.34693,1.04157,0.000865743,0.000865743,0.000865743
403,1930.19,0.40134,1.58981,0.32305,0.34081,0.92444,0.89446,0.90805,0.89883,0.81225,0.83229,0.76786,0.75955,0.6212,0.39331,2.68163,0.40091,0.36706,1.00915,0.000862914,0.000862914,0.000862914
404,1934.94,0.40361,1.54657,0.31773,0.34298,0.91921,0.9071,0.91071,0.90353,0.80312,0.78937,0.73621,0.69308,0.55586,0.40715,3.10672,0.42915,0.3486,1.06814,0.000860086,0.000860086,0.000860086
405,1939.68,0.3975,1.52966,0.32078,0.33938,0.92177,0.91048,0.90814,0.89552,0.79695,0.79753,0.78571,0.75448,0.62828,0.39897,2.82178,0.42248,0.35195,1.0479,0.000857257,0.000857257,0.000857257
406,1944.43,0.40745,1.57531,0.32803,0.34465,0.91709,0.94315,0.88879,0.90086,0.79731,0.7991,0.78136,0.76411,0.64518,0.40827,2.71837,0.4139,0.36175,1.06711,0.000854429,0.000854429,0.000854429
407,1949.18,0.40142,1.66663,0.32682,0.34039,0.92847,0.92676,0.90392,0.90933,0.81128,0.73274,0.76786,0.72205,0.61546,0.39733,2.69338,0.39462,0.34423,1.07844,0.0008516,0.0008516,0.0008516
408,1953.94,0.39224,1.50707,0.31911,0.33169,0.91534,0.90085,0.89286,0.88952,0.79347,0.82783,0.73214,0.76257,0.63435,0.41207,2.67907,0.40556,0.37471,1.10014,0.000848771,0.000848771,0.000848771
409,1958.6,0.39658,1.60325,0.32032,0.34062,0.9189,0.93802,0.82143,0.84849,0.78172,0.80926,0.78571,0.76202,0.62531,0.4332,2.68322,0.39884,0.40017,1.12168,0.000845943,0.000845943,0.000845943
410,1963.31,0.38617,1.40324,0.31444,0.32883,0.91369,0.94093,0.85336,0.8813,0.78698,0.86299,0.76786,0.76425,0.61534,0.42096,2.75892,0.41294,0.36305,1.09122,0.000843114,0.000843114,0.000843114
411,1968.04,0.41179,1.56663,0.323,0.34833,0.92005,0.92564,0.89286,0.89178,0.7979,0.89434,0.76786,0.76246,0.61773,0.4148,2.82737,0.41937,0.37873,1.06427,0.000840286,0.000840286,0.000840286
412,1972.77,0.40055,1.62147,0.32044,0.34523,0.92425,0.92189,0.89286,0.89026,0.80633,0.82034,0.73214,0.73336,0.61165,0.44039,2.83645,0.42743,0.34943,1.09646,0.000837457,0.000837457,0.000837457
413,1977.49,0.39254,1.59305,0.31393,0.33268,0.91615,0.92286,0.85455,0.89603,0.80851,0.70554,0.73214,0.63676,0.51118,0.4015,3.28915,0.45582,0.35425,1.08987,0.000834629,0.000834629,0.000834629
414,1982.23,0.3872,1.39634,0.30923,0.33178,0.91434,0.88067,0.92255,0.90783,0.81121,0.82494,0.75745,0.74955,0.61412,0.39995,2.76267,0.39125,0.33074,1.09132,0.0008318,0.0008318,0.0008318
415,1986.99,0.40632,1.50878,0.32116,0.34518,0.92262,0.89443,0.90783,0.90937,0.81467,0.82175,0.75,0.72397,0.61945,0.39588,2.81409,0.3927,0.33734,1.09865,0.000828971,0.000828971,0.000828971
416,1991.73,0.37952,1.51722,0.31707,0.32995,0.91816,0.91408,0.875,0.90524,0.80546,0.78608,0.80357,0.75822,0.62679,0.39769,2.75903,0.4034,0.33624,1.07851,0.000826143,0.000826143,0.000826143
417,1996.47,0.39294,1.46813,0.31655,0.3331,0.91308,0.90719,0.87281,0.89828,0.80574,0.87955,0.76786,0.76848,0.62833,0.4115,2.78015,0.44101,0.34595,1.11626,0.000823314,0.000823314,0.000823314
418,2001.18,0.39166,1.4594,0.30928,0.33087,0.91515,0.94169,0.875,0.89819,0.80085,0.77714,0.75,0.71626,0.59296,0.41471,2.83694,0.44662,0.35117,1.09112,0.000820486,0.000820486,0.000820486
419,2005.92,0.3863,1.52184,0.31364,0.33181,0.91317,0.91042,0.90747,0.89462,0.80606,0.81617,0.75,0.7551,0.60567,0.42053,2.80785,0.41724,0.37535,1.11654,0.000817657,0.000817657,0.000817657
420,2010.65,0.39324,1.53761,0.31384,0.32988,0.91755,0.91029,0.92857,0.89665,0.79009,0.85735,0.75129,0.7806,0.63695,0.445,2.68045,0.42984,0.35201,1.13491,0.000814829,0.000814829,0.000814829
421,2015.37,0.39468,1.47856,0.31198,0.33297,0.9197,0.90548,0.91071,0.90147,0.79448,0.82046,0.73448,0.76686,0.61835,0.44666,2.6786,0.41436,0.37034,1.17688,0.000812,0.000812,0.000812
422,2020.05,0.39025,1.4762,0.31322,0.33196,0.92001,0.89265,0.92857,0.89346,0.80348,0.79128,0.76786,0.75914,0.63237,0.41671,2.68342,0.407,0.36558,1.09672,0.000809171,0.000809171,0.000809171
