epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
474,2261.99,0.49031,1.99274,0.3817,0.43724,0.99864,0.8478,0.91071,0.88683,0.76439,0.84385,0.77207,0.7573,0.54106,0.51084,3.03497,0.45232,0.42672,1.13141,0.000662086,0.000662086,0.000662086
475,2266.74,0.48307,1.96855,0.38068,0.42465,0.99694,0.88541,0.91071,0.88984,0.76793,0.84324,0.76844,0.76005,0.58467,0.51713,2.98036,0.44576,0.42095,1.14322,0.000659257,0.000659257,0.000659257
476,2271.45,0.48294,1.97457,0.38561,0.42697,0.99588,0.90847,0.88631,0.89489,0.77102,0.83264,0.79961,0.78757,0.58243,0.5039,3.00275,0.44193,0.43219,1.11546,0.000656429,0.000656429,0.000656429
477,2276.16,0.47803,1.92226,0.38298,0.42247,0.99601,0.92505,0.88167,0.89211,0.77457,0.86599,0.80357,0.78498,0.60211,0.48512,3.00133,0.44205,0.42189,1.09088,0.0006536,0.0006536,0.0006536
478,2280.94,0.49492,1.92538,0.38539,0.43388,0.99997,0.89107,0.87647,0.89771,0.76374,0.86596,0.80764,0.79432,0.57525,0.50547,3.03171,0.45181,0.42205,1.10854,0.000650771,0.000650771,0.000650771
479,2285.64,0.486,2.02474,0.38578,0.42871,0.99511,0.87827,0.89286,0.88958,0.76794,0.92916,0.76786,0.79643,0.57533,0.51203,3.0334,0.45132,0.42628,1.13372,0.000647943,0.000647943,0.000647943
480,2290.36,0.47784,1.96286,0.37997,0.43147,0.99359,0.87535,0.87782,0.88858,0.76951,0.89598,0.75,0.78526,0.58375,0.51187,3.09236,0.45343,0.43442,1.16165,0.000645114,0.000645114,0.000645114
481,2295.06,0.48342,1.93979,0.37786,0.43166,0.99525,0.85422,0.94181,0.90902,0.76867,0.85458,0.78571,0.75568,0.57831,0.51972,3.19383,0.45324,0.43066,1.17582,0.000642286,0.000642286,0.000642286
482,2299.92,0.48466,1.9941,0.37848,0.43045,1.00399,0.89213,0.92857,0.91025,0.77296,0.87711,0.76474,0.74347,0.58401,0.52192,3.18587,0.45166,0.42574,1.16989,0.000639457,0.000639457,0.000639457
483,2304.67,0.47597,1.95407,0.38041,0.42366,0.9869,0.85846,0.91071,0.88817,0.77395,0.85436,0.80357,0.78091,0.60259,0.5,3.13578,0.46054,0.41207,1.12591,0.000636629,0.000636629,0.000636629
484,2309.43,0.48605,2.08448,0.39271,0.42969,0.99198,0.86603,0.92351,0.89124,0.77372,0.86699,0.69843,0.7105,0.55387,0.50284,3.18553,0.46526,0.41423,1.11335,0.0006338,0.0006338,0.0006338
485,2314.13,0.48423,1.89349,0.37534,0.42314,0.99811,0.86618,0.92476,0.88732,0.77466,0.89535,0.71429,0.74885,0.55204,0.49511,3.14607,0.45806,0.41413,1.10807,0.000630971,0.000630971,0.000630971
486,2318.87,0.4847,1.89926,0.38096,0.42502,0.99886,0.84989,0.90992,0.88904,0.76693,0.89775,0.69643,0.74933,0.58043,0.49573,3.04534,0.45609,0.41641,1.102,0.000628143,0.000628143,0.000628143
487,2323.61,0.49602,1.96145,0.38326,0.43382,1.00876,0.86189,0.92857,0.89004,0.77375,0.84153,0.78571,0.76862,0.58841,0.49334,3.08135,0.46233,0.42343,1.11981,0.000625314,0.000625314,0.000625314
488,2328.49,0.49123,2.04831,0.37614,0.4355,1.00161,0.88102,0.92563,0.89022,0.78293,0.91989,0.71429,0.73643,0.57134,0.50027,3.28099,0.47038,0.42958,1.13997,0.000622486,0.000622486,0.000622486
489,2333.26,0.48387,1.91396,0.37641,0.42629,0.99816,0.89219,0.88671,0.88753,0.78221,0.8951,0.69643,0.71005,0.57114,0.4932,3.19785,0.46364,0.41853,1.12502,0.000619657,0.000619657,0.000619657
490,2337.97,0.50194,1.90233,0.37012,0.44232,1.01271,0.89232,0.88793,0.88874,0.77736,0.86991,0.69643,0.72447,0.58886,0.50269,3.20492,0.4664,0.419,1.12715,0.000616829,0.000616829,0.000616829
491,2342.63,0.4804,1.89953,0.37467,0.42778,0.99379,0.87871,0.90567,0.90545,0.79043,0.89002,0.72264,0.75136,0.59348,0.47618,3.18663,0.45724,0.41511,1.10621,0.000614,0.000614,0.000614
492,2347.44,0.49388,1.92426,0.38046,0.4321,1.00448,0.87404,0.91071,0.87877,0.78395,0.89554,0.75,0.76696,0.59201,0.47192,3.15833,0.45747,0.42756,1.10091,0.000611171,0.000611171,0.000611171
493,2352.15,0.50164,1.95881,0.38047,0.44439,1.0156,0.89351,0.92857,0.8901,0.77916,0.89287,0.74423,0.77575,0.60018,0.48111,3.14945,0.45593,0.42721,1.10722,0.000608343,0.000608343,0.000608343
494,2356.99,0.50079,1.86537,0.37828,0.43997,1.00793,0.87746,0.91071,0.88931,0.7764,0.89035,0.72512,0.74661,0.5969,0.49056,3.25099,0.46044,0.43085,1.11841,0.000605514,0.000605514,0.000605514
495,2361.73,0.48576,1.9221,0.37755,0.4263,0.99581,0.90451,0.91071,0.88953,0.7788,0.89258,0.74201,0.76829,0.5609,0.48644,3.27176,0.46186,0.43742,1.11318,0.000602686,0.000602686,0.000602686
496,2366.46,0.49242,1.83569,0.37132,0.43708,1.01061,0.86258,0.91071,0.88715,0.78298,0.91139,0.73476,0.76836,0.59007,0.48704,3.17872,0.45494,0.42708,1.09635,0.000599857,0.000599857,0.000599857
497,2371.18,0.49325,1.91545,0.37966,0.43505,1.00614,0.86697,0.89286,0.88845,0.78411,0.88839,0.75,0.773,0.57817,0.4767,3.20948,0.45915,0.42714,1.10079,0.000597029,0.000597029,0.000597029
498,2375.87,0.4791,1.91385,0.37366,0.42366,0.99571,0.86621,0.92497,0.88915,0.76879,0.83987,0.74927,0.75107,0.55545,0.50159,3.21437,0.46243,0.42805,1.12208,0.0005942,0.0005942,0.0005942
499,2380.6,0.4759,1.92213,0.37546,0.42494,0.99568,0.86181,0.92857,0.89064,0.76735,0.8509,0.75,0.76895,0.58127,0.5165,3.14357,0.4531,0.42257,1.14382,0.000591371,0.000591371,0.000591371
500,2385.34,0.48963,2.08724,0.38433,0.43288,1.00279,0.88693,0.89286,0.8911,0.77299,0.85697,0.76786,0.77157,0.56036,0.5096,3.20561,0.44825,0.42586,1.1491,0.000588543,0.000588543,0.000588543
501,2390.17,0.4868,1.99103,0.37897,0.43226,1.00005,0.89243,0.88897,0.88797,0.7626,0.82702,0.80357,0.75941,0.55093,0.51533,3.12018,0.44609,0.43693,1.15188,0.000585714,0.000585714,0.000585714
502,2394.86,0.47742,1.95967,0.37752,0.42374,1.00042,0.84733,0.91071,0.88783,0.76493,0.83289,0.80105,0.75747,0.58625,0.51219,3.04566,0.43971,0.43311,1.14223,0.000582886,0.000582886,0.000582886
503,2399.62,0.48295,1.83109,0.37428,0.41992,0.99576,0.85235,0.92775,0.90312,0.77494,0.90886,0.75,0.77047,0.56858,0.49683,3.13807,0.44583,0.43091,1.13902,0.000580057,0.000580057,0.000580057
504,2404.33,0.47784,1.92316,0.37493,0.42091,0.98844,0.87466,0.89286,0.88698,0.77187,0.91558,0.75,0.76919,0.55479,0.48763,3.15855,0.44795,0.43971,1.1266,0.000577229,0.000577229,0.000577229
505,2409.06,0.49536,1.99364,0.38665,0.43577,1.002,0.85405,0.89286,0.88467,0.77482,0.91154,0.7361,0.77224,0.58774,0.48175,3.13399,0.44974,0.43492,1.11542,0.0005744,0.0005744,0.0005744
506,2413.76,0.496,1.91694,0.37547,0.43139,1.00299,0.90841,0.88568,0.88863,0.76833,0.80472,0.76786,0.75148,0.58228,0.48477,3.1627,0.44646,0.44025,1.11655,0.000571571,0.000571571,0.000571571
507,2418.48,0.47941,1.81525,0.36907,0.42715,0.99711,0.91012,0.90416,0.89142,0.77547,0.87676,0.80357,0.78751,0.59241,0.48843,3.07714,0.43978,0.42756,1.12408,0.000568743,0.000568743,0.000568743
508,2423.37,0.48894,1.87588,0.38231,0.42922,1.00461,0.88605,0.91071,0.88696,0.77263,0.84784,0.76786,0.75223,0.55687,0.48983,3.21698,0.4511,0.41628,1.11194,0.000565914,0.000565914,0.000565914
509,2428.1,0.4731,1.94062,0.3694,0.41935,0.99512,0.8944,0.90752,0.88844,0.76557,0.82381,0.7515,0.75185,0.55996,0.48702,3.28125,0.45187,0.42572,1.09701,0.000563086,0.000563086,0.000563086
510,2432.83,0.47362,1.80149,0.37075,0.41996,0.99184,0.89094,0.91071,0.88665,0.77572,0.83612,0.76786,0.74897,0.57888,0.47446,3.27568,0.45335,0.41513,1.10006,0.000560257,0.000560257,0.000560257
511,2437.54,0.48385,1.95613,0.37849,0.42912,0.98858,0.8499,0.91001,0.88896,0.77118,0.85234,0.73214,0.71031,0.55022,0.47012,3.28598,0.46295,0.41581,1.0854,0.000557429,0.000557429,0.000557429
512,2442.24,0.47682,1.844,0.37337,0.42084,0.99718,0.89388,0.90254,0.88264,0.76503,0.85556,0.76786,0.75606,0.55682,0.48377,3.24633,0.46186,0.42198,1.10417,0.0005546,0.0005546,0.0005546
513,2446.97,0.48197,1.82241,0.3666,0.42115,0.99277,0.90444,0.89286,0.89899,0.77738,0.86772,0.76786,0.75593,0.56532,0.47768,3.19246,0.45072,0.42744,1.11213,0.000551771,0.000551771,0.000551771
514,2451.8,0.47677,1.93183,0.37798,0.41694,0.98941,0.9115,0.91965,0.90298,0.77402,0.81905,0.76786,0.71836,0.5387,0.50398,3.28064,0.45104,0.41866,1.13757,0.000548943,0.000548943,0.000548943
515,2456.53,0.49659,1.66191,0.36514,0.43122,1.00649,0.87972,0.92857,0.9033,0.77252,0.81072,0.78571,0.76034,0.57614,0.50581,3.17295,0.44338,0.4316,1.16039,0.000546114,0.000546114,0.000546114
516,2461.24,0.47051,1.79189,0.36788,0.41656,0.98765,0.89255,0.89001,0.90056,0.77028,0.85388,0.78571,0.7657,0.57283,0.49699,3.12165,0.43666,0.4271,1.13669,0.000543286,0.000543286,0.000543286
517,2465.97,0.47265,1.87427,0.37516,0.42007,0.99241,0.88086,0.92429,0.90121,0.77493,0.8585,0.80357,0.78396,0.56804,0.49271,3.1417,0.43991,0.42548,1.14038,0.000540457,0.000540457,0.000540457
518,2470.69,0.47447,1.91177,0.37986,0.4159,0.99266,0.89455,0.85714,0.88634,0.7649,0.86125,0.77596,0.76756,0.56833,0.49875,3.18764,0.45334,0.43752,1.13536,0.000537629,0.000537629,0.000537629
519,2475.41,0.47611,1.95895,0.37779,0.41911,0.99364,0.85114,0.91071,0.88741,0.76823,0.90996,0.71429,0.7493,0.57594,0.49097,3.10981,0.45216,0.43428,1.13277,0.0005348,0.0005348,0.0005348
520,2480.15,0.47933,1.83919,0.37692,0.42247,0.9975,0.89239,0.88859,0.90328,0.77347,0.8624,0.76786,0.76316,0.58116,0.47376,3.15794,0.44987,0.43255,1.10511,0.000531971,0.000531971,0.000531971
521,2485.03,0.48777,1.93448,0.37204,0.42288,0.99261,0.90382,0.85714,0.87783,0.76928,0.88621,0.78571,0.773,0.54528,0.47659,3.18611,0.45698,0.41952,1.10734,0.000529143,0.000529143,0.000529143
522,2489.76,0.46832,1.819,0.36771,0.41696,0.99129,0.90738,0.87471,0.88311,0.77419,0.83734,0.76786,0.74462,0.54962,0.49067,3.1442,0.4522,0.42457,1.1394,0.000526314,0.000526314,0.000526314
523,2494.5,0.47472,1.84166,0.36339,0.42516,0.991,0.90599,0.91071,0.90278,0.77349,0.81595,0.75,0.72666,0.57228,0.48668,3.1317,0.44749,0.42957,1.14054,0.000523486,0.000523486,0.000523486
524,2499.24,0.46708,1.76856,0.36597,0.41747,0.98917,0.90735,0.87438,0.88859,0.77711,0.83234,0.71429,0.71067,0.55608,0.48902,3.15908,0.44658,0.42842,1.1255,0.000520657,0.000520657,0.000520657
525,2504.19,0.48046,1.72641,0.36735,0.42186,0.99636,0.93541,0.85714,0.88604,0.77211,0.8253,0.73214,0.69292,0.5358,0.48369,3.22238,0.44401,0.42844,1.13071,0.000517829,0.000517829,0.000517829
526,2508.92,0.47256,1.81922,0.36986,0.4159,0.97953,0.91623,0.85714,0.88493,0.77848,0.83694,0.73328,0.72181,0.55833,0.48046,3.19517,0.44986,0.44056,1.12749,0.000515,0.000515,0.000515
527,2513.78,0.47526,1.83672,0.36747,0.42122,0.99353,0.92177,0.84171,0.8826,0.77872,0.85176,0.76786,0.74664,0.57393,0.47753,3.12248,0.44345,0.4339,1.13006,0.000512171,0.000512171,0.000512171
528,2518.51,0.46574,1.79023,0.36188,0.41174,0.9914,0.89126,0.87824,0.87835,0.77418,0.86232,0.78571,0.74293,0.57603,0.4722,3.16981,0.44512,0.42505,1.12077,0.000509343,0.000509343,0.000509343
529,2523.24,0.47927,1.7903,0.3737,0.42006,0.99679,0.90261,0.875,0.89301,0.77274,0.84434,0.77499,0.72928,0.55079,0.47161,3.22763,0.4519,0.42199,1.12233,0.000506514,0.000506514,0.000506514
530,2527.95,0.46181,1.84998,0.37019,0.41161,0.97892,0.90455,0.875,0.88065,0.77874,0.8302,0.80357,0.74078,0.54385,0.4744,3.23448,0.45178,0.4094,1.13274,0.000503686,0.000503686,0.000503686
531,2532.67,0.47391,1.89021,0.36993,0.41807,0.99229,0.90378,0.875,0.88638,0.78524,0.90184,0.76786,0.7876,0.55941,0.4874,3.16144,0.44553,0.41194,1.14435,0.000500857,0.000500857,0.000500857
532,2537.42,0.47004,1.76921,0.36425,0.40843,0.98003,0.90573,0.875,0.88589,0.77227,0.87619,0.75831,0.7738,0.5589,0.49278,3.18069,0.44281,0.41337,1.15472,0.000498029,0.000498029,0.000498029
533,2542.13,0.46681,1.93375,0.37661,0.41718,0.99045,0.90819,0.8833,0.88937,0.7774,0.87937,0.78109,0.77401,0.58355,0.49855,3.21751,0.45201,0.41107,1.15628,0.0004952,0.0004952,0.0004952
534,2547.03,0.46136,1.86811,0.37239,0.41058,0.98017,0.90412,0.89286,0.89028,0.78147,0.90648,0.82143,0.79865,0.59111,0.49222,3.19311,0.45333,0.40416,1.14441,0.000492371,0.000492371,0.000492371
535,2551.76,0.47443,1.86001,0.37065,0.42221,0.98127,0.90469,0.91071,0.89386,0.77823,0.83304,0.76786,0.71978,0.57245,0.48432,3.16945,0.4557,0.40296,1.13489,0.000489543,0.000489543,0.000489543
536,2556.51,0.48714,2.05918,0.38458,0.4235,0.99363,0.88241,0.91071,0.89344,0.78961,0.89128,0.82143,0.79682,0.62026,0.4687,3.04265,0.45237,0.39974,1.12383,0.000486714,0.000486714,0.000486714
537,2561.27,0.47209,1.81793,0.36939,0.4157,0.98589,0.909,0.89185,0.89501,0.78376,0.86179,0.78571,0.75081,0.59497,0.47492,3.07214,0.45383,0.41496,1.12776,0.000483886,0.000483886,0.000483886
538,2566.01,0.47342,1.84204,0.36719,0.41862,0.98438,0.92685,0.90513,0.90059,0.7928,0.8564,0.78571,0.7517,0.60533,0.49167,3.0602,0.45234,0.41359,1.14856,0.000481057,0.000481057,0.000481057
539,2570.73,0.47541,1.81435,0.37265,0.42024,0.98841,0.9243,0.89286,0.89121,0.78537,0.9031,0.82143,0.80189,0.64795,0.49296,3.05272,0.4458,0.40627,1.15351,0.000478229,0.000478229,0.000478229
540,2575.64,0.47392,1.67449,0.36437,0.41601,0.99434,0.90969,0.89286,0.89067,0.77297,0.90551,0.80357,0.801,0.65035,0.48792,3.07244,0.44458,0.41674,1.14384,0.0004754,0.0004754,0.0004754
541,2580.37,0.47045,1.73431,0.35961,0.42009,0.99482,0.91673,0.89286,0.89102,0.77303,0.88384,0.81533,0.79952,0.62751,0.48671,3.05305,0.44696,0.41387,1.13441,0.000472571,0.000472571,0.000472571
542,2585.12,0.46182,1.91402,0.37671,0.41032,0.97791,0.92584,0.8918,0.89462,0.77583,0.89781,0.78446,0.78654,0.62991,0.48008,3.15497,0.44533,0.41288,1.12422,0.000469743,0.000469743,0.000469743
543,2589.78,0.46643,1.84212,0.37103,0.41195,0.98385,0.90553,0.91071,0.88957,0.77138,0.82134,0.73892,0.67476,0.53345,0.48112,3.36967,0.46407,0.40785,1.11872,0.000466914,0.000466914,0.000466914
544,2594.54,0.4786,1.86202,0.36888,0.41563,0.98758,0.90382,0.91071,0.89055,0.7779,0.89725,0.77977,0.79258,0.614,0.48446,3.08847,0.44792,0.40429,1.12663,0.000464086,0.000464086,0.000464086
545,2599.29,0.46424,1.93538,0.37601,0.40982,0.97518,0.89617,0.92481,0.88991,0.76686,0.87847,0.73214,0.7384,0.60941,0.49287,3.08537,0.44218,0.41646,1.1355,0.000461257,0.000461257,0.000461257
546,2603.99,0.4601,1.88026,0.36737,0.40469,0.98204,0.88064,0.92857,0.88996,0.77499,0.8479,0.69684,0.73215,0.61546,0.48792,3.12063,0.44519,0.40806,1.1508,0.000458429,0.000458429,0.000458429
547,2608.8,0.46683,1.91531,0.37123,0.41549,0.98449,0.89274,0.91071,0.89762,0.77942,0.85459,0.78571,0.76979,0.61508,0.47657,3.08853,0.44616,0.40002,1.13334,0.0004556,0.0004556,0.0004556
548,2613.52,0.46266,1.92799,0.37164,0.41377,0.98105,0.88431,0.91071,0.89283,0.7842,0.83218,0.75,0.73148,0.60211,0.48885,3.20777,0.4509,0.4115,1.13243,0.000452771,0.000452771,0.000452771
549,2618.24,0.45705,1.77447,0.36897,0.41188,0.99215,0.91054,0.90877,0.89258,0.77482,0.86396,0.68045,0.73821,0.59081,0.48813,3.23018,0.4586,0.40303,1.13088,0.000449943,0.000449943,0.000449943
550,2622.94,0.48336,1.88314,0.37454,0.41905,0.99581,0.90646,0.91071,0.89072,0.76889,0.885,0.68721,0.70141,0.57231,0.49987,3.26299,0.45535,0.39878,1.14344,0.000447114,0.000447114,0.000447114
551,2627.65,0.47063,1.71662,0.36229,0.41992,0.98772,0.88945,0.91071,0.89131,0.77579,0.83785,0.73823,0.72675,0.58292,0.49038,3.23853,0.45274,0.3998,1.12563,0.000444286,0.000444286,0.000444286
552,2632.38,0.46044,1.7005,0.36397,0.41457,0.97965,0.9103,0.90616,0.89335,0.78272,0.89648,0.77327,0.78094,0.59755,0.47062,3.21387,0.45561,0.40639,1.11361,0.000441457,0.000441457,0.000441457
553,2637.23,0.46527,1.84507,0.36951,0.4166,0.9833,0.90525,0.89286,0.89275,0.78426,0.85623,0.75,0.73033,0.55505,0.47263,3.27834,0.4623,0.41344,1.13087,0.000438629,0.000438629,0.000438629
554,2641.94,0.46645,1.74347,0.36121,0.40859,0.98986,0.90187,0.89286,0.89283,0.78196,0.83266,0.71429,0.70314,0.51724,0.47103,3.34244,0.46191,0.41381,1.12798,0.0004358,0.0004358,0.0004358
555,2646.65,0.4584,1.74889,0.36141,0.41111,0.98813,0.9222,0.91071,0.89541,0.78154,0.86147,0.75,0.7326,0.58684,0.47027,3.15249,0.45559,0.40542,1.11391,0.000432971,0.000432971,0.000432971
556,2651.39,0.46143,1.91482,0.37519,0.40501,0.98065,0.91868,0.89286,0.89588,0.78979,0.87519,0.75135,0.76043,0.60349,0.47872,3.14864,0.44584,0.40062,1.1339,0.000430143,0.000430143,0.000430143
557,2656.09,0.46572,1.77548,0.36884,0.40991,0.98392,0.91353,0.89286,0.89543,0.78618,0.86031,0.75,0.75865,0.6029,0.48081,3.09124,0.44472,0.40971,1.12461,0.000427314,0.000427314,0.000427314
558,2660.8,0.46105,1.73343,0.35979,0.40997,0.98137,0.91383,0.89286,0.89393,0.78395,0.80583,0.78571,0.76451,0.60377,0.48682,3.01881,0.43842,0.41462,1.12251,0.000424486,0.000424486,0.000424486
559,2665.68,0.45635,1.7575,0.36967,0.40236,0.98152,0.90178,0.91071,0.89364,0.78099,0.82387,0.75179,0.76112,0.59843,0.48925,3.1083,0.44117,0.4087,1.12788,0.000421657,0.000421657,0.000421657
560,2670.4,0.45317,1.65378,0.36159,0.40495,0.9827,0.89507,0.89286,0.89345,0.78985,0.90831,0.75,0.78814,0.60806,0.47599,3.02847,0.44357,0.41073,1.11015,0.000418829,0.000418829,0.000418829
561,2675.14,0.46358,1.89982,0.36894,0.40636,0.98051,0.90439,0.91071,0.89428,0.7832,0.84815,0.71429,0.70907,0.57446,0.47474,3.09635,0.44067,0.40727,1.11364,0.000416,0.000416,0.000416
562,2679.84,0.44532,1.75768,0.36742,0.3983,0.97229,0.89369,0.90075,0.89093,0.78801,0.91449,0.75,0.7946,0.59172,0.47682,3.05196,0.43763,0.41789,1.12187,0.000413171,0.000413171,0.000413171
563,2684.53,0.45133,1.88021,0.36623,0.40724,0.98415,0.89368,0.90064,0.8966,0.78985,0.86716,0.81607,0.79333,0.60291,0.47837,3.01868,0.43366,0.41155,1.1328,0.000410343,0.000410343,0.000410343
564,2689.27,0.46463,1.80921,0.36628,0.40783,0.98577,0.86616,0.92457,0.89203,0.78924,0.88943,0.82143,0.80719,0.59953,0.47344,3.08894,0.44593,0.41193,1.12621,0.000407514,0.000407514,0.000407514
565,2693.98,0.45886,1.8321,0.3672,0.41166,0.98731,0.89072,0.89286,0.89328,0.78068,0.86229,0.78571,0.77702,0.58031,0.46993,3.08234,0.45454,0.41875,1.10997,0.000404686,0.000404686,0.000404686
566,2698.87,0.46383,1.7839,0.37055,0.41114,0.985,0.86524,0.91729,0.90481,0.77771,0.89761,0.78571,0.77725,0.59676,0.4741,3.0818,0.448,0.42745,1.10939,0.000401857,0.000401857,0.000401857
567,2703.56,0.46247,1.80225,0.3749,0.4109,0.98183,0.92256,0.85103,0.89288,0.7791,0.86454,0.79789,0.77336,0.61052,0.46993,3.0646,0.4405,0.42696,1.10337,0.000399029,0.000399029,0.000399029
568,2708.26,0.45265,1.80525,0.36386,0.40166,0.97994,0.92072,0.85714,0.89304,0.78478,0.90152,0.73214,0.74289,0.61588,0.47245,3.08195,0.44491,0.43585,1.12001,0.0003962,0.0003962,0.0003962
569,2712.98,0.46733,1.82357,0.36881,0.41581,0.98916,0.9062,0.86269,0.89499,0.78453,0.89548,0.75,0.76026,0.60947,0.47749,3.10753,0.44823,0.43038,1.12326,0.000393371,0.000393371,0.000393371
570,2717.67,0.44639,1.81821,0.36673,0.40142,0.97499,0.90191,0.875,0.89355,0.78633,0.91944,0.75,0.76629,0.60916,0.47613,3.14084,0.44499,0.43354,1.12282,0.000390543,0.000390543,0.000390543
571,2722.39,0.45526,1.67667,0.35512,0.4038,0.98156,0.90885,0.89027,0.89637,0.77483,0.91129,0.75,0.7493,0.58304,0.48388,3.20748,0.45076,0.43151,1.13547,0.000387714,0.000387714,0.000387714
572,2727.28,0.4358,1.74305,0.35991,0.39707,0.97408,0.89093,0.91071,0.89659,0.77707,0.89534,0.76385,0.7594,0.58198,0.49601,3.17207,0.4495,0.42138,1.14706,0.000384886,0.000384886,0.000384886
573,2731.98,0.45045,1.75932,0.3618,0.39717,0.98089,0.91029,0.90604,0.89337,0.78814,0.87271,0.73459,0.73317,0.58,0.48254,3.14813,0.45134,0.41017,1.13596,0.000382057,0.000382057,0.000382057
574,2736.68,0.45923,1.75807,0.36637,0.4063,0.9755,0.89307,0.89485,0.89032,0.78538,0.8761,0.75,0.73614,0.58311,0.48903,3.18418,0.45851,0.42464,1.13564,0.000379229,0.000379229,0.000379229
575,2741.42,0.45325,1.7677,0.36206,0.40044,0.98034,0.90226,0.91071,0.89202,0.77818,0.8954,0.76786,0.76159,0.59454,0.4954,3.14723,0.45147,0.42935,1.13676,0.0003764,0.0003764,0.0003764
576,2746.13,0.46003,1.69024,0.36401,0.40415,0.97952,0.90569,0.89286,0.90258,0.78226,0.86039,0.76786,0.76161,0.59257,0.49597,3.17461,0.45526,0.4228,1.14412,0.000373571,0.000373571,0.000373571
577,2750.88,0.45749,1.72631,0.36393,0.39917,0.97797,0.90704,0.89286,0.90129,0.78668,0.84154,0.75875,0.75089,0.59405,0.50051,3.17598,0.45336,0.41408,1.15099,0.000370743,0.000370743,0.000370743
578,2755.6,0.46067,1.80722,0.36689,0.4112,0.98248,0.9078,0.87922,0.90173,0.78386,0.84245,0.76396,0.75422,0.57203,0.49682,3.18168,0.45465,0.41334,1.14824,0.000367914,0.000367914,0.000367914
579,2760.46,0.45614,1.76059,0.35863,0.40464,0.98267,0.92119,0.875,0.89198,0.78148,0.82065,0.76786,0.75176,0.60607,0.48896,3.10787,0.44821,0.41227,1.13461,0.000365086,0.000365086,0.000365086
580,2765.2,0.45522,1.66525,0.35773,0.40827,0.98649,0.92525,0.88423,0.89289,0.77924,0.82362,0.76786,0.7565,0.62313,0.48859,3.09813,0.45211,0.4102,1.13748,0.000362257,0.000362257,0.000362257
581,2769.92,0.45291,1.81956,0.36959,0.40576,0.98049,0.93395,0.875,0.89573,0.78396,0.8251,0.76786,0.75366,0.60998,0.48855,3.07372,0.44963,0.4057,1.13908,0.000359429,0.000359429,0.000359429
582,2774.59,0.45648,1.75168,0.36617,0.40544,0.97775,0.92585,0.875,0.89305,0.78943,0.83765,0.76786,0.75119,0.60552,0.49117,3.07838,0.45219,0.41512,1.14058,0.0003566,0.0003566,0.0003566
583,2779.3,0.44001,1.72261,0.36054,0.39319,0.98028,0.92144,0.89286,0.89389,0.78905,0.83616,0.76786,0.73797,0.59784,0.49259,3.09257,0.45073,0.4161,1.14699,0.000353771,0.000353771,0.000353771
584,2784.06,0.45328,1.60519,0.35616,0.39998,0.98066,0.92522,0.8839,0.8966,0.79897,0.87907,0.80357,0.78864,0.61651,0.48096,3.03252,0.44347,0.41865,1.14002,0.000350943,0.000350943,0.000350943
585,2788.92,0.45916,1.7752,0.37019,0.41128,0.98306,0.89334,0.89749,0.89249,0.78511,0.86208,0.78136,0.77873,0.59993,0.47801,3.01282,0.44239,0.411,1.14078,0.000348114,0.000348114,0.000348114
586,2793.64,0.48271,1.90253,0.36637,0.41681,0.99846,0.92386,0.875,0.89312,0.78229,0.84129,0.75,0.74168,0.58596,0.46986,3.07196,0.4477,0.41236,1.11936,0.000345286,0.000345286,0.000345286
587,2798.34,0.45869,1.89927,0.36943,0.40824,0.97924,0.92897,0.875,0.89354,0.78572,0.83293,0.75,0.72886,0.59222,0.47384,3.0802,0.44154,0.41713,1.12548,0.000342457,0.000342457,0.000342457
588,2803.11,0.46394,1.59145,0.36122,0.4075,0.98283,0.87846,0.91071,0.89221,0.77625,0.84119,0.75,0.74608,0.61575,0.4859,3.0403,0.44161,0.42524,1.12007,0.000339629,0.000339629,0.000339629
589,2807.84,0.45535,1.79211,0.36502,0.40714,0.97141,0.91927,0.85714,0.89215,0.77666,0.82534,0.76786,0.74623,0.60985,0.48116,3.05158,0.44263,0.42458,1.1225,0.0003368,0.0003368,0.0003368
590,2812.57,0.4577,1.92336,0.36889,0.40472,0.97567,0.92435,0.87285,0.89272,0.79032,0.87177,0.73214,0.73724,0.61859,0.46477,3.09211,0.44066,0.41922,1.12152,0.000333971,0.000333971,0.000333971
591,2817.31,0.45407,1.74339,0.35947,0.39739,0.97525,0.88094,0.92491,0.8928,0.77823,0.84507,0.76786,0.76398,0.61445,0.48336,3.11085,0.44187,0.41485,1.13653,0.000331143,0.000331143,0.000331143
592,2822.21,0.44246,1.71669,0.36108,0.39508,0.97729,0.92182,0.875,0.9013,0.77884,0.78499,0.73214,0.69685,0.61175,0.48695,3.04701,0.43525,0.42405,1.13431,0.000328314,0.000328314,0.000328314
593,2826.93,0.45286,1.87225,0.37271,0.40697,0.97679,0.89432,0.90679,0.89079,0.77847,0.80261,0.75,0.72095,0.616,0.4972,3.0615,0.43728,0.42714,1.14249,0.000325486,0.000325486,0.000325486
