epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
396,1837.75,0.99867,1.79616,0.68312,1.03985,0.82551,0.6108,0.71579,0.49293,0.85756,0.5767,0.68122,0.49271,1.12198,1.94361,0.85199,1.23885,0.000630699,0.000630699,0.000630699
397,1842.1,1.00133,1.75517,0.69618,1.05619,0.85165,0.625,0.72445,0.50736,0.84024,0.59943,0.70078,0.50481,1.10276,1.96563,0.84349,1.24216,0.000628678,0.000628678,0.000628678
398,1846.53,1.02174,1.85295,0.69997,1.07333,0.84001,0.64141,0.73359,0.51081,0.80874,0.61364,0.70833,0.50205,1.10759,1.91901,0.83043,1.25258,0.000626657,0.000626657,0.000626657
399,1851.13,1.00604,1.80913,0.68255,1.04577,0.84525,0.64205,0.73115,0.51524,0.8299,0.62216,0.7085,0.50405,1.11202,2.02088,0.81316,1.24626,0.000624636,0.000624636,0.000624636
400,1855.62,0.98698,1.7373,0.68831,1.05435,0.86599,0.63352,0.72453,0.50185,0.87543,0.59895,0.69496,0.50063,1.13264,2.01101,0.81899,1.24422,0.000622615,0.000622615,0.000622615
401,1860.53,1.0098,1.7952,0.68881,1.04364,0.78331,0.66477,0.74532,0.51549,0.89416,0.57955,0.71043,0.50127,1.10864,1.89953,0.81229,1.243,0.000620594,0.000620594,0.000620594
402,1865.01,1.01901,1.78671,0.69361,1.05749,0.86615,0.62504,0.73568,0.51018,0.86285,0.59943,0.70898,0.50376,1.12771,1.99273,0.82183,1.24131,0.000618573,0.000618573,0.000618573
403,1869.64,1.0085,1.82728,0.69526,1.05644,0.81415,0.6347,0.7304,0.51047,0.85164,0.58709,0.69862,0.50077,1.12621,1.98067,0.82398,1.24282,0.000616552,0.000616552,0.000616552
404,1874.35,1.03474,1.8206,0.69743,1.05155,0.85002,0.63068,0.74265,0.51604,0.82883,0.59659,0.70573,0.50343,1.11553,1.95567,0.84988,1.22905,0.000614531,0.000614531,0.000614531
405,1878.84,0.98853,1.73124,0.67429,1.04747,0.87479,0.63352,0.73258,0.50765,0.8636,0.59358,0.6966,0.51009,1.14474,2.05955,0.85835,1.24735,0.00061251,0.00061251,0.00061251
406,1883.3,1.03342,1.81555,0.69751,1.05861,0.8549,0.6392,0.73637,0.50328,0.86792,0.60511,0.69658,0.49898,1.13657,2.02781,0.83325,1.25947,0.000610489,0.000610489,0.000610489
407,1887.74,1.02284,1.83932,0.70283,1.07591,0.8499,0.64345,0.74383,0.50479,0.85006,0.61206,0.70726,0.50473,1.14516,1.98205,0.8307,1.24683,0.000608468,0.000608468,0.000608468
408,1892.38,1.06756,1.85649,0.69782,1.05355,0.81566,0.65909,0.74941,0.50929,0.8424,0.61364,0.70945,0.5089,1.11529,1.94165,0.82716,1.25491,0.000606447,0.000606447,0.000606447
409,1896.99,1.04454,1.79426,0.71063,1.07483,0.8287,0.65969,0.73074,0.50607,0.88572,0.60227,0.69817,0.50549,1.13891,2.0433,0.80815,1.24724,0.000604426,0.000604426,0.000604426
410,1901.5,1.00692,1.78167,0.69776,1.05217,0.85169,0.65341,0.74139,0.5088,0.84444,0.61364,0.71592,0.50869,1.11538,1.9784,0.79565,1.24215,0.000602405,0.000602405,0.000602405
411,1905.96,0.97145,1.70053,0.67056,1.04945,0.79816,0.69318,0.74928,0.51942,0.7657,0.66477,0.72466,0.51398,1.10245,1.96822,0.77955,1.2275,0.000600384,0.000600384,0.000600384
412,1910.95,1.01048,1.86859,0.67539,1.04992,0.87663,0.62216,0.73933,0.52728,0.86991,0.61364,0.70956,0.5121,1.07589,1.99886,0.79294,1.22754,0.000598363,0.000598363,0.000598363
413,1915.65,1.00176,1.77378,0.68858,1.05769,0.83802,0.6467,0.74754,0.52688,0.85411,0.60795,0.73011,0.52435,1.07788,1.87635,0.77728,1.21576,0.000596342,0.000596342,0.000596342
414,1920.12,0.97916,1.73675,0.68758,1.06683,0.83813,0.64722,0.72865,0.52149,0.87829,0.58807,0.70771,0.5181,1.06898,1.9589,0.78691,1.20436,0.000594321,0.000594321,0.000594321
415,1924.68,0.99834,1.80711,0.68121,1.05745,0.88534,0.62216,0.73307,0.51317,0.86664,0.59659,0.71167,0.50736,1.1027,2.04647,0.79477,1.21187,0.0005923,0.0005923,0.0005923
416,1929.38,1.00824,1.82989,0.69657,1.0571,0.82884,0.62784,0.73153,0.51057,0.84102,0.60227,0.70088,0.50312,1.11297,1.99768,0.81273,1.237,0.000590279,0.000590279,0.000590279
417,1934.26,1.02389,1.89368,0.68343,1.04393,0.84185,0.62002,0.71219,0.4959,0.82681,0.60795,0.69074,0.49498,1.11332,2.02165,0.82369,1.24962,0.000588258,0.000588258,0.000588258
418,1938.95,1.03751,1.92552,0.69587,1.05199,0.88345,0.62449,0.732,0.50535,0.85335,0.59091,0.70422,0.50199,1.10064,2.02647,0.79437,1.24279,0.000586237,0.000586237,0.000586237
419,1943.85,1.03008,1.93034,0.68928,1.05087,0.89187,0.6327,0.74567,0.51862,0.85828,0.60511,0.71562,0.51759,1.0867,1.96382,0.77269,1.23208,0.000584216,0.000584216,0.000584216
420,1948.36,0.97093,1.73761,0.66354,1.03699,0.84037,0.64205,0.7395,0.51918,0.82379,0.62784,0.71779,0.52141,1.09104,2.00121,0.78694,1.22127,0.000582195,0.000582195,0.000582195
421,1952.83,0.99274,1.76844,0.66901,1.0359,0.81396,0.64632,0.74292,0.51287,0.74922,0.65341,0.70983,0.516,1.11241,1.95197,0.82516,1.22951,0.000580174,0.000580174,0.000580174
422,1957.35,0.97699,1.7213,0.67368,1.04217,0.83933,0.65341,0.74524,0.50897,0.81379,0.63352,0.71419,0.5104,1.11195,1.97404,0.8067,1.23611,0.000578153,0.000578153,0.000578153
423,1961.83,0.96083,1.72573,0.66386,1.04698,0.85277,0.64173,0.73946,0.51237,0.85237,0.60687,0.71968,0.51206,1.10125,1.96208,0.79237,1.23419,0.000576132,0.000576132,0.000576132
424,1966.62,0.99916,1.77252,0.67596,1.04138,0.8267,0.66193,0.75116,0.51906,0.7947,0.64489,0.72662,0.52605,1.0955,1.9514,0.77264,1.22664,0.000574111,0.000574111,0.000574111
425,1971.43,0.9926,1.77361,0.67223,1.03133,0.85289,0.65625,0.75239,0.53189,0.8218,0.63352,0.72523,0.5223,1.08735,1.94029,0.78378,1.22153,0.00057209,0.00057209,0.00057209
426,1976.06,0.94741,1.65438,0.65404,1.04195,0.86517,0.63801,0.74726,0.51682,0.84209,0.61932,0.71631,0.5228,1.10767,1.9836,0.7922,1.23028,0.000570069,0.000570069,0.000570069
427,1980.39,0.91526,1.59531,0.64615,1.03513,0.84939,0.63636,0.74599,0.51671,0.82576,0.61364,0.71185,0.51967,1.10411,2.00887,0.79453,1.23298,0.000568048,0.000568048,0.000568048
428,1985.12,1.02531,1.83655,0.67822,1.04553,0.85033,0.63636,0.74714,0.52385,0.85072,0.60795,0.72341,0.52297,1.08814,1.96938,0.77189,1.24033,0.000566027,0.000566027,0.000566027
429,1989.93,1.00154,1.7657,0.6801,1.03937,0.87102,0.64773,0.75058,0.52257,0.86344,0.62784,0.73447,0.52599,1.09107,1.96196,0.76915,1.24139,0.000564006,0.000564006,0.000564006
430,1994.22,0.9815,1.74238,0.67875,1.05782,0.86293,0.64205,0.74191,0.51114,0.86004,0.61364,0.72015,0.51124,1.10339,2.0212,0.81185,1.23891,0.000561985,0.000561985,0.000561985
431,1998.89,1.01332,1.82513,0.69275,1.05297,0.82954,0.65625,0.75061,0.51863,0.81009,0.64205,0.73649,0.51616,1.09309,1.97194,0.79138,1.23653,0.000559964,0.000559964,0.000559964
432,2003.5,1.02368,1.84016,0.69929,1.06237,0.81361,0.68182,0.74402,0.51281,0.78432,0.6715,0.7173,0.51338,1.11436,1.93099,0.81218,1.25571,0.000557943,0.000557943,0.000557943
433,2008.36,1.04319,1.89317,0.69759,1.06306,0.82254,0.65837,0.74417,0.51199,0.79614,0.64489,0.71756,0.5125,1.13034,1.96168,0.79969,1.26196,0.000555922,0.000555922,0.000555922
434,2013.23,1.00011,1.80074,0.67517,1.04847,0.83952,0.65393,0.74961,0.51546,0.84859,0.62098,0.73086,0.52277,1.10125,1.94041,0.77913,1.24286,0.000553901,0.000553901,0.000553901
435,2017.91,0.991,1.78148,0.67149,1.03737,0.86924,0.64773,0.75573,0.52514,0.85969,0.62661,0.73759,0.5263,1.08929,1.95292,0.78322,1.22847,0.00055188,0.00055188,0.00055188
436,2022.36,0.98801,1.73145,0.67242,1.05023,0.87717,0.60864,0.72834,0.50395,0.88255,0.59375,0.70883,0.50803,1.09928,2.03661,0.83285,1.24145,0.000549859,0.000549859,0.000549859
437,2026.96,0.9892,1.80967,0.66818,1.04307,0.82698,0.64773,0.73214,0.50602,0.79627,0.62179,0.69441,0.5033,1.10179,2.03014,0.81498,1.24261,0.000547838,0.000547838,0.000547838
438,2032.08,0.96828,1.74516,0.65591,1.04105,0.85222,0.62253,0.73263,0.50095,0.84797,0.60214,0.70604,0.50347,1.11449,2.06085,0.80238,1.24598,0.000545817,0.000545817,0.000545817
439,2036.88,0.99428,1.77845,0.66481,1.03582,0.85278,0.64489,0.74097,0.50933,0.84027,0.59781,0.7073,0.50637,1.11166,2.07667,0.79968,1.2394,0.000543796,0.000543796,0.000543796
440,2041.33,0.94444,1.69229,0.64821,1.02931,0.80199,0.68182,0.74428,0.51364,0.86036,0.61648,0.71547,0.52193,1.10688,2.04453,0.79425,1.23957,0.000541775,0.000541775,0.000541775
441,2045.88,0.9895,1.74405,0.66886,1.03961,0.8538,0.66361,0.74752,0.52245,0.8273,0.65324,0.71445,0.51883,1.09061,2.02016,0.78762,1.22611,0.000539754,0.000539754,0.000539754
442,2050.44,0.97059,1.71491,0.66339,1.03677,0.81421,0.6733,0.75061,0.52065,0.76577,0.6733,0.72108,0.51907,1.09754,2.02248,0.79094,1.21945,0.000537733,0.000537733,0.000537733
443,2054.95,0.9656,1.71886,0.65774,1.03214,0.88583,0.64773,0.75728,0.53109,0.86567,0.60419,0.72031,0.51947,1.09491,2.00097,0.76404,1.21691,0.000535712,0.000535712,0.000535712
444,2059.57,0.93983,1.65458,0.64695,1.03714,0.89167,0.63139,0.74756,0.51663,0.87981,0.60227,0.7136,0.51231,1.13687,2.04594,0.7911,1.24276,0.000533691,0.000533691,0.000533691
445,2064.14,0.98754,1.73424,0.66654,1.03408,0.82818,0.64358,0.73654,0.50421,0.85442,0.6108,0.7061,0.51062,1.13055,2.09137,0.82438,1.26068,0.00053167,0.00053167,0.00053167
446,2068.73,0.95762,1.6924,0.65829,1.03229,0.86804,0.61648,0.73391,0.50934,0.87846,0.59545,0.71111,0.50803,1.11334,2.02894,0.80557,1.24745,0.000529649,0.000529649,0.000529649
447,2073.29,0.93869,1.67207,0.6594,1.03284,0.85039,0.625,0.73043,0.50752,0.86134,0.59091,0.69922,0.50363,1.11348,2.05353,0.81891,1.2433,0.000527628,0.000527628,0.000527628
448,2077.81,0.95897,1.76373,0.65324,1.03505,0.83628,0.64205,0.74127,0.50731,0.79826,0.6108,0.70656,0.50622,1.12049,2.0462,0.82944,1.23145,0.000525607,0.000525607,0.000525607
449,2082.24,1.00472,1.79942,0.68054,1.05223,0.82445,0.66709,0.74291,0.51237,0.8039,0.65221,0.71785,0.5166,1.08692,2.05143,0.81022,1.21461,0.000523586,0.000523586,0.000523586
450,2086.9,0.95733,1.73059,0.66091,1.03888,0.82243,0.67106,0.74058,0.50893,0.82096,0.6383,0.71227,0.50906,1.10092,2.03205,0.8043,1.21415,0.000521565,0.000521565,0.000521565
451,2091.48,0.99008,1.81429,0.67487,1.03958,0.85404,0.66193,0.74545,0.51856,0.83207,0.63343,0.71234,0.50873,1.08273,1.98991,0.79611,1.21058,0.000519544,0.000519544,0.000519544
452,2096.09,0.94777,1.69872,0.64323,1.01852,0.87813,0.62216,0.73927,0.51606,0.87772,0.59135,0.70672,0.50921,1.09639,2.04703,0.80264,1.2167,0.000517523,0.000517523,0.000517523
453,2100.64,0.96645,1.73623,0.6519,1.02379,0.86106,0.6392,0.74198,0.52269,0.87221,0.59091,0.71184,0.5135,1.07948,2.01657,0.78541,1.22326,0.000515502,0.000515502,0.000515502
454,2105.12,0.9755,1.74936,0.6568,1.02831,0.85526,0.63792,0.74076,0.5178,0.82466,0.63068,0.71606,0.51489,1.09621,2.00215,0.79271,1.22275,0.000513481,0.000513481,0.000513481
455,2109.76,1.00794,1.83848,0.66611,1.02978,0.83111,0.6875,0.75015,0.52343,0.80407,0.64489,0.70959,0.51304,1.07211,2.0037,0.785,1.21628,0.00051146,0.00051146,0.00051146
456,2114.45,1.05689,1.91272,0.69769,1.05548,0.8505,0.66261,0.7353,0.52252,0.81934,0.65057,0.71366,0.51994,1.08519,2.00198,0.80089,1.21872,0.000509438,0.000509438,0.000509438
457,2119.07,0.96993,1.72383,0.66036,1.04322,0.85455,0.67045,0.75356,0.52466,0.82454,0.62745,0.71228,0.52171,1.08719,1.98965,0.79512,1.22588,0.000507417,0.000507417,0.000507417
458,2123.93,0.97954,1.71227,0.65497,1.01909,0.88768,0.62784,0.7431,0.51722,0.87641,0.59943,0.7105,0.51781,1.08762,2.03065,0.79539,1.22682,0.000505396,0.000505396,0.000505396
459,2128.73,0.95963,1.72714,0.64508,1.02897,0.82534,0.65341,0.74343,0.51586,0.8046,0.64773,0.71593,0.51705,1.1022,2.01037,0.80784,1.23129,0.000503375,0.000503375,0.000503375
460,2133.31,1.00639,1.75575,0.66697,1.03208,0.8683,0.65557,0.74328,0.52199,0.84638,0.63068,0.72089,0.51978,1.07885,2.00458,0.78921,1.21069,0.000501354,0.000501354,0.000501354
461,2137.88,0.95644,1.71456,0.6547,1.03116,0.84867,0.64489,0.74701,0.51229,0.75898,0.65625,0.70907,0.5154,1.10016,2.00407,0.77947,1.22422,0.000499333,0.000499333,0.000499333
462,2142.54,0.95133,1.69968,0.65136,1.02529,0.84674,0.65341,0.74665,0.51524,0.81038,0.63134,0.7034,0.50668,1.07922,2.02006,0.81991,1.22001,0.000497312,0.000497312,0.000497312
463,2147.32,0.97743,1.7325,0.64975,1.02767,0.87406,0.63352,0.75118,0.52417,0.87728,0.59943,0.70943,0.51448,1.06213,1.9971,0.78321,1.21113,0.000495291,0.000495291,0.000495291
464,2151.95,0.96727,1.74499,0.64994,1.02679,0.81387,0.67078,0.75983,0.52587,0.82156,0.63636,0.7309,0.52713,1.07274,1.9674,0.76567,1.21102,0.00049327,0.00049327,0.00049327
465,2156.67,0.973,1.72175,0.65925,1.03143,0.89089,0.63352,0.75447,0.52444,0.87164,0.61736,0.72445,0.52457,1.08877,2.00915,0.7919,1.21385,0.000491249,0.000491249,0.000491249
466,2161.37,0.9798,1.76104,0.64609,1.02168,0.76939,0.68243,0.74182,0.51771,0.76348,0.67861,0.72152,0.5247,1.07956,2.01969,0.8113,1.22934,0.000489228,0.000489228,0.000489228
467,2165.97,1.0077,1.78608,0.66382,1.02816,0.87876,0.61772,0.73933,0.51796,0.86459,0.59857,0.72082,0.52176,1.07429,2.02245,0.81919,1.22428,0.000487207,0.000487207,0.000487207
468,2170.39,0.93192,1.62486,0.63634,1.02283,0.85257,0.63068,0.74387,0.52314,0.83079,0.6108,0.71564,0.51223,1.09709,1.96857,0.82608,1.22681,0.000485186,0.000485186,0.000485186
469,2174.88,0.96184,1.66436,0.64667,1.01655,0.85682,0.646,0.75491,0.53086,0.87754,0.59943,0.72404,0.52111,1.07714,1.93343,0.80755,1.21577,0.000483165,0.000483165,0.000483165
470,2179.41,0.97116,1.69819,0.66442,1.03708,0.87917,0.64489,0.76104,0.51959,0.88157,0.61327,0.7175,0.51454,1.08587,1.99879,0.80262,1.21185,0.000481144,0.000481144,0.000481144
471,2184.14,0.94272,1.69726,0.64133,1.02442,0.88024,0.6392,0.75465,0.53056,0.87382,0.60511,0.7148,0.51551,1.05543,1.99533,0.79685,1.19895,0.000479123,0.000479123,0.000479123
472,2188.78,0.94754,1.72309,0.65184,1.03359,0.84928,0.64033,0.74781,0.52359,0.83319,0.62216,0.71597,0.52081,1.0876,1.97151,0.80708,1.22017,0.000477102,0.000477102,0.000477102
473,2193.64,0.97305,1.79468,0.64638,1.02645,0.8476,0.64489,0.74697,0.52072,0.82418,0.62784,0.71234,0.52154,1.08453,1.97056,0.81082,1.21994,0.000475081,0.000475081,0.000475081
474,2198.35,0.95061,1.69942,0.63511,1.0098,0.81313,0.69318,0.76047,0.53047,0.79855,0.67568,0.73127,0.52831,1.05906,1.98987,0.7624,1.20615,0.00047306,0.00047306,0.00047306
475,2203.11,0.94877,1.72578,0.64481,1.02901,0.81825,0.67614,0.75663,0.53096,0.79591,0.65366,0.71527,0.52114,1.05843,1.99126,0.78668,1.20078,0.000471039,0.000471039,0.000471039
476,2207.71,0.94932,1.70184,0.64323,1.0241,0.84529,0.65341,0.75414,0.52424,0.81213,0.63068,0.71754,0.51608,1.08477,2.02349,0.79521,1.22162,0.000469018,0.000469018,0.000469018
477,2212.13,0.93942,1.67128,0.63877,1.0285,0.85585,0.65779,0.75512,0.52188,0.82638,0.63553,0.71412,0.51175,1.07728,2.01657,0.78701,1.21564,0.000466997,0.000466997,0.000466997
478,2216.7,0.94623,1.72964,0.64207,1.02167,0.85093,0.63636,0.74949,0.52338,0.87192,0.58807,0.71322,0.50832,1.07954,2.04955,0.79134,1.22301,0.000464976,0.000464976,0.000464976
479,2221.29,0.94554,1.68795,0.63374,1.0201,0.84145,0.65057,0.75143,0.52696,0.82992,0.625,0.72514,0.51646,1.07387,1.9979,0.79116,1.21909,0.000462955,0.000462955,0.000462955
480,2225.7,0.97363,1.7074,0.6714,1.04458,0.86675,0.64679,0.75288,0.53254,0.84764,0.63219,0.73139,0.5156,1.06566,2.0263,0.77257,1.22066,0.000460934,0.000460934,0.000460934
481,2230.52,0.97487,1.74623,0.64991,1.0292,0.8583,0.63667,0.75168,0.51855,0.88754,0.60227,0.72292,0.51919,1.08945,2.00768,0.78388,1.22362,0.000458913,0.000458913,0.000458913
482,2235.16,0.94024,1.67967,0.64167,1.0215,0.88339,0.65057,0.75592,0.5192,0.83728,0.625,0.71355,0.51325,1.08186,2.00263,0.80439,1.23494,0.000456892,0.000456892,0.000456892
483,2239.79,0.95433,1.70203,0.64378,1.02596,0.84691,0.65341,0.75654,0.51037,0.83766,0.62216,0.72504,0.51792,1.10107,2.0051,0.78499,1.24285,0.000454871,0.000454871,0.000454871
484,2244.21,0.9461,1.66916,0.63961,1.02581,0.86097,0.625,0.752,0.52021,0.88946,0.57955,0.71416,0.51874,1.07238,2.02149,0.79451,1.21558,0.00045285,0.00045285,0.00045285
485,2248.99,0.9509,1.70662,0.64437,1.02188,0.77818,0.68769,0.75309,0.52295,0.77296,0.64803,0.72213,0.5223,1.0692,2.05861,0.80186,1.21376,0.000450829,0.000450829,0.000450829
486,2253.68,0.92074,1.61897,0.62545,1.0013,0.86913,0.64145,0.75127,0.52463,0.85283,0.62216,0.72457,0.51872,1.0604,2.06204,0.80037,1.20897,0.000448808,0.000448808,0.000448808
487,2258.4,0.94399,1.68098,0.63505,1.0246,0.87439,0.66193,0.76895,0.53595,0.85017,0.64205,0.73965,0.53083,1.05541,2.00833,0.76877,1.20327,0.000446787,0.000446787,0.000446787
488,2263.56,0.9999,1.80734,0.66253,1.02311,0.87141,0.6353,0.74602,0.51949,0.8748,0.59375,0.71731,0.51405,1.09516,2.02255,0.81773,1.22082,0.000444766,0.000444766,0.000444766
489,2268.22,0.94134,1.69738,0.63415,1.01158,0.8697,0.64468,0.74634,0.51404,0.83937,0.60865,0.71349,0.51931,1.10652,2.04272,0.81154,1.22399,0.000442745,0.000442745,0.000442745
490,2272.65,0.94694,1.67814,0.64737,1.0338,0.84828,0.64205,0.74778,0.52984,0.82381,0.62433,0.71664,0.51706,1.0784,2.08,0.79821,1.22323,0.000440724,0.000440724,0.000440724
491,2277.35,0.95233,1.72917,0.63465,1.01462,0.84063,0.65932,0.75175,0.52968,0.84134,0.63352,0.73226,0.52912,1.077,2.03225,0.78011,1.22385,0.000438703,0.000438703,0.000438703
492,2281.84,0.92812,1.64355,0.63662,1.02304,0.86892,0.65341,0.74654,0.52416,0.84575,0.63865,0.72253,0.52293,1.07197,2.00137,0.81064,1.21939,0.000436682,0.000436682,0.000436682
493,2286.51,0.9286,1.64031,0.63305,1.02074,0.86385,0.62784,0.73773,0.51534,0.8404,0.6108,0.71251,0.50663,1.08915,1.99372,0.8284,1.22172,0.000434661,0.000434661,0.000434661
494,2291.19,0.93898,1.66005,0.62974,1.01212,0.8708,0.62216,0.73203,0.5059,0.83581,0.59659,0.70458,0.5001,1.09397,1.96731,0.8244,1.21939,0.00043264,0.00043264,0.00043264
495,2295.7,0.92745,1.60773,0.63648,1.01973,0.87527,0.64205,0.7356,0.51683,0.84648,0.62216,0.71679,0.51148,1.08082,1.96619,0.79938,1.21687,0.000430619,0.000430619,0.000430619
496,2300.47,0.95247,1.67439,0.64355,1.01973,0.88889,0.63638,0.74921,0.52566,0.8439,0.62968,0.7216,0.52678,1.08716,1.97764,0.78916,1.21915,0.000428598,0.000428598,0.000428598
497,2305.19,0.93501,1.69725,0.6421,1.02627,0.87384,0.62966,0.74658,0.51686,0.85412,0.61546,0.7203,0.51865,1.10334,2.01927,0.81389,1.22457,0.000426577,0.000426577,0.000426577
498,2309.57,0.91739,1.591,0.6212,1.00705,0.87817,0.64205,0.74484,0.5164,0.84937,0.61932,0.71061,0.51822,1.10441,2.03432,0.79433,1.2174,0.000424556,0.000424556,0.000424556
499,2314.03,0.95945,1.7127,0.65232,1.0189,0.86491,0.65625,0.75447,0.52659,0.83729,0.62784,0.72386,0.51868,1.06799,2.00284,0.76581,1.20958,0.000422535,0.000422535,0.000422535
500,2318.46,0.91754,1.63765,0.63416,1.0248,0.88228,0.62784,0.7438,0.51795,0.8531,0.60795,0.71786,0.52308,1.08728,2.00139,0.77475,1.22106,0.000420514,0.000420514,0.000420514
501,2322.98,0.91765,1.6234,0.62799,1.01358,0.85765,0.64489,0.7383,0.51141,0.84074,0.63636,0.71731,0.51603,1.09854,1.99036,0.79725,1.2209,0.000418493,0.000418493,0.000418493
502,2327.64,0.97993,1.7534,0.64771,1.01772,0.87978,0.6392,0.74192,0.52007,0.86209,0.62216,0.71832,0.51885,1.08107,2.02392,0.79144,1.22308,0.000416472,0.000416472,0.000416472
503,2332.32,0.94252,1.66379,0.63983,1.01589,0.85745,0.65057,0.74643,0.52511,0.8785,0.61624,0.7241,0.52844,1.07098,2.02346,0.77052,1.21325,0.000414451,0.000414451,0.000414451
504,2336.97,0.93169,1.63002,0.62563,1.00933,0.87387,0.64953,0.75209,0.51606,0.84078,0.61507,0.7132,0.52573,1.08962,2.00048,0.78266,1.21706,0.00041243,0.00041243,0.00041243
505,2341.67,0.94727,1.69213,0.64162,1.01444,0.84856,0.65625,0.75633,0.51719,0.81709,0.63068,0.72598,0.52477,1.08484,2.00408,0.78041,1.22456,0.000410409,0.000410409,0.000410409
506,2346.08,0.90604,1.55932,0.62871,1.01658,0.84838,0.65172,0.75644,0.52586,0.83888,0.62216,0.72944,0.52591,1.06392,2.02298,0.76842,1.2224,0.000408388,0.000408388,0.000408388
507,2350.72,0.91197,1.6272,0.62626,1.00081,0.86719,0.63352,0.75357,0.52051,0.87068,0.61206,0.72882,0.52356,1.08297,2.02509,0.78323,1.22205,0.000406367,0.000406367,0.000406367
508,2355.09,0.92052,1.59689,0.63244,1.01501,0.86752,0.6392,0.75316,0.51999,0.85941,0.62216,0.72387,0.52732,1.08516,2.01571,0.79203,1.21807,0.000404346,0.000404346,0.000404346
509,2359.61,0.93246,1.6715,0.63014,1.0078,0.84528,0.66477,0.7597,0.52343,0.82201,0.64773,0.72993,0.52239,1.0903,2.0164,0.78587,1.22675,0.000402325,0.000402325,0.000402325
510,2363.91,0.88351,1.56259,0.61477,1.00817,0.88881,0.61313,0.74366,0.50906,0.87485,0.59576,0.70875,0.51446,1.11035,2.10008,0.82251,1.22871,0.000400304,0.000400304,0.000400304
511,2368.44,0.9168,1.65903,0.6312,1.01026,0.89246,0.62784,0.74488,0.51796,0.88238,0.59672,0.7099,0.51169,1.08036,2.05148,0.81808,1.20728,0.000398283,0.000398283,0.000398283
512,2372.81,0.91882,1.66616,0.6241,1.017,0.8446,0.66477,0.7563,0.521,0.86163,0.61917,0.72384,0.52303,1.09328,1.983,0.79111,1.208,0.000396262,0.000396262,0.000396262
513,2377.19,0.92028,1.62581,0.631,1.01969,0.87792,0.65378,0.74287,0.52028,0.85144,0.63498,0.72035,0.51831,1.07069,2.00101,0.79492,1.20873,0.000394241,0.000394241,0.000394241
514,2381.72,0.90724,1.61418,0.62814,1.01831,0.90107,0.64689,0.74994,0.52525,0.87586,0.62216,0.71903,0.52781,1.08307,2.01173,0.77885,1.20959,0.00039222,0.00039222,0.00039222
515,2386.11,0.92994,1.649,0.63116,1.01818,0.91655,0.62403,0.7395,0.51867,0.89394,0.59865,0.71385,0.52371,1.09288,2.02154,0.79611,1.20703,0.000390199,0.000390199,0.000390199
516,2390.57,0.90565,1.5882,0.62787,1.02254,0.89829,0.59943,0.73633,0.51591,0.88313,0.57955,0.71106,0.52408,1.09571,2.01174,0.79637,1.21524,0.000388178,0.000388178,0.000388178
517,2395.12,0.91945,1.67439,0.63267,1.0148,0.87447,0.61932,0.7336,0.51815,0.89339,0.58523,0.70989,0.51844,1.07601,2.01282,0.82201,1.20835,0.000386157,0.000386157,0.000386157
518,2400.05,0.93938,1.72224,0.63779,1.0177,0.88091,0.625,0.73173,0.50523,0.86477,0.59659,0.70504,0.5102,1.09231,2.00121,0.8384,1.21871,0.000384136,0.000384136,0.000384136
519,2404.6,0.92464,1.64167,0.63084,1.01871,0.85108,0.625,0.73118,0.50705,0.89772,0.57955,0.70192,0.50352,1.11094,2.04359,0.83927,1.23209,0.000382115,0.000382115,0.000382115
520,2409.41,0.95922,1.71994,0.64703,1.02377,0.87186,0.63788,0.73187,0.51303,0.83683,0.61195,0.71636,0.5152,1.08956,1.99881,0.82062,1.21483,0.000380094,0.000380094,0.000380094
521,2414.08,0.96918,1.73363,0.64314,1.01824,0.85736,0.625,0.72434,0.51231,0.87085,0.59943,0.71433,0.51506,1.08006,1.95433,0.80876,1.20896,0.000378073,0.000378073,0.000378073
522,2418.6,0.9529,1.73972,0.65003,1.02924,0.87631,0.625,0.72711,0.5015,0.86038,0.61364,0.71488,0.51421,1.1113,1.98382,0.81591,1.22613,0.000376052,0.000376052,0.000376052
523,2423.26,0.94062,1.68401,0.6387,1.01742,0.81542,0.66761,0.74937,0.51584,0.81218,0.62654,0.72374,0.51063,1.08255,1.94734,0.79704,1.22371,0.000374031,0.000374031,0.000374031
524,2428.08,0.96619,1.75773,0.63967,1.00825,0.85844,0.6392,0.74426,0.51938,0.83418,0.61364,0.72076,0.51524,1.06646,1.95955,0.79868,1.21293,0.00037201,0.00037201,0.00037201
525,2432.62,0.90253,1.61546,0.60243,0.9914,0.84795,0.65057,0.74782,0.524,0.84713,0.61395,0.72321,0.514,1.07097,1.95522,0.79439,1.21764,0.000369989,0.000369989,0.000369989
526,2437.28,0.92543,1.66143,0.61666,1.00595,0.85913,0.6392,0.74268,0.51692,0.83871,0.62047,0.71855,0.51779,1.07036,1.95951,0.78686,1.21402,0.000367967,0.000367967,0.000367967
